id	name	altname	ec	kegg	pwy	enzymatic	gibbs	direction
|RXN-17191|			EC-2.3.1		PWY-7769,PWY-6322	True	-28.985962	>
|2.7.9.3-RXN|			EC-2.7.9.3	R03595	PWY-6281,PWY0-901	True	104.17346	>
|RXNQT-4341|			EC-1.14.11.M8		PWYQT-4471	True	-63.24408	>
|2.7.9.4-RXN|			EC-2.7.9.4			True	-11.887695	?
|D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN|			EC-1.1.2.4	R00197	MGLDLCTANA-PWY	True	-11.286499	>
|RXN-9754|					PWY-6053	False	43.826355	>
|RXN-8473|			EC-2.4.1.271	R09758	PWY-5398	True	6.5516663	>
|RXN-18554|			EC-4.1.1.o			False	-1.6600342	>
|2.7.9.5-RXN|			EC-2.7.9.5			True	-14.384155	>
|RXN-4313|			EC-3.2.2	R08069	PWY-2681	True	-0.7329407	>
|RXN-17404|			EC-1.1.1.395		PWY-7754	True	-5.9682617	<
|2.8.1.5-RXN|			EC-2.8.1.5	R05072		False	-15.328224	?
|RXN-11704|					PWY-6621	False	-39.48	>
|RXN-15625|					RXN-10670	False	-10.757019	>
|RXN-12473|			EC-2.8.1.11		PWY-6823	True		>
|2.8.1.6-RXN|			EC-2.8.1.6	R01078	PWY-7380,PWY0-1507	True	-31.01831	>
|RXN-11705|			EC-2.4.1		PWY-6623	True	6.897583	>
|RXNQT-4343|					PWYQT-4471	True		>
|2.8.2.19-RXN|			EC-2.8.2.19	R04643		False	18.416992	?
|RXN-11708|			EC-1.1.1		PWY-6626	True	10.299316	>
|RXN1G-337|	trans-delta2-cis,cis-delta13,25-C44:3-[acyl-carrier protein] reductase	trans-delta2-cis,cis-delta13,25-C44:3-[acyl-carrier protein] reductase	EC-1.3.1.M4		PWYG-321	True	28.824036	<
|RXN-9755|					PWY-6053	False		>
|RXN-8474|			EC-2.4.1.330		PWY-5398	True	6.897583	>
|RXN-18555|			EC-2.3.3.e		PWY-7869	True	647.57336	>
|RXN-11709|			EC-1.1.1	R01036	PWY-6626	True	10.599365	>
|2.8.2.23-RXN|			EC-2.8.2.23		PWY-6558	True	17.792908	>
|RXN-4314|				R08070	PWY-2681	True	-0.73298645	>
|RXN-17406|			EC-2.8.3.25		PWY-7754	True	4.5776367e-05	=
|2.8.2.26-RXN|			EC-2.8.2.26	R02632	PWY-6199	True	6.897583	>
|RXN-11710|			EC-2.7.1		PWY-6626	True	-12.095886	>
|RXN-17263|			EC-3.1.2.M1		PWY-7742	True	609.8901	>
|2.8.2.27-RXN|			EC-2.8.2.27	R02633	PWY-6199	True	6.897583	>
|RXN-11711|			EC-2.7.7		PWY-6626	True	-103.30353	>
|RXNQT-4344|			EC-1.14.11.M8		PWYQT-4472	True	-63.244095	>
|2.8.2.28-RXN|			EC-2.8.2.28	R03289	PWY-6199	False	9.599915	>
|RXN-11712|					PWY-6627	True	-12.348236	>
|RXN-15628|					RXN-11652	False	-10.75708	>
|RXN-9756|					PWY-6055	True	-3.7141266	>
|RXN-8475|	gentiobiosyl crocetin glucosyltransferase	gentiobiosyl crocetin glucosyltransferase	EC-2.4.1.271	R09759	PWY-5398	True	6.5516357	>
|RXN-18556|			EC-1.1.1.412		PWY-7869	True	14.785767	<
|RXN-11713|					PWY-6627	False	-6.34713	>
|2.8.2.29-RXN|			EC-2.8.2.29		PWY-6558	True	17.792908	>
|RXN-4315|						False	-0.73300934	?
|RXN-17408|			EC-1.1.1.395			False	-5.9682617	?
|2.8.2.30-RXN|			EC-2.8.2.30	R05798	PWY-6558	True	18.417053	>
|RXN-11714|			EC-2.5.1.94	R09639	PWY-6627	True	-24.205894	=
|RXN-12621|					PWY-6891	True		>
|2.8.2.31-RXN|			EC-2.8.2.31	R07797		False	8.145889	?
|RXN-11715|			EC-2.4.2.1		PWY-6627	True	32.708984	>
|RXNQT-4345|			EC-2.6.1	R08626	PWYQT-4450	True	41.084473	=
|2.8.2.32-RXN|			EC-2.8.2.32	R07798		False	8.145859	?
|RXN-11716|			EC-3.1.3		PWY-6627	True	9.296997	>
|RXN1G-395|	trans-eicos-2-enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	trans-eicos-2-enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	EC-1.3.1.9		PWYG-321	True	28.823975	<
|RXN-9757|					PWY-6055	True	-23.338875	>
|RXN-8476|			EC-2.4.1.330		PWY-5398	True	6.897705	>
|RXN-18557|			EC-6.1.3.1		PWY-7869	True	-2.2305908	>
|RXN-11717|			EC-4.2.1		PWY-6627	True	-8.166992	>
|2.8.2.34-RXN|			EC-2.8.2.34	R07289		False	7.521759	?
|RXN-4316|						False		?
|RXN-17409|			EC-1.1.1.391		PWY-7755	True	-5.968277	<
|2.8.2.7-RXN|			EC-2.8.2.7	R04476		False	6.2734375	?
|RXN-11718|			EC-4.1.1		PWY-6627	True	-21.067749	>
|RXN-15631|					RXN-11653	False	-10.757019	>
|2.8.3.10-RXN|			EC-2.8.3.10	R01323		False	-6.4646606	=
|RXN-11719|			EC-4.2.1		PWY-6627	True	2.163086	>
|RXNQT-4346|			EC-2.6.1	R08630	PWYQT-4450	False	41.08448	=
|2.8.3.13-RXN|			EC-2.8.3.13	R02084		False	-2.040039	?
|RXN-11720|			EC-1.1.1		PWY-6627	True	8.312378	<
|RXN-15632|			EC-1.1.1.375			True	8.222961	?
|HYDROG-RXN|			EC-1.12.7.2	R00019	PWY-6780,RXN-12907,PWY-6785,GLUDEG-II-PWY,PWY4LZ-257,PWY-6759	True	-22.021765	=
|RXN-9758|			EC-1.2.1.3		PWY-6055,PWY-6054	True	-18.071228	>
|RXN-8477|			EC-2.4.1		PWY-5397	False	6.897583	>
|RXN-18558|			EC-4.1.1.o		PWY-7869	True	-5.340004	>
|RXN-11721|					PWY-6627	False		>
|2.8.3.17-RXN|			EC-2.8.3.17	R07796		False	0.0	?
|RXN-4317|					PWY-2681	False		>
|RXN-17410|			EC-1.1.1.52			True	-5.968216	=
|2.8.3.7-RXN|			EC-2.8.3.22	R02956		True	-2.040039	=
|RXN-11722|					PWY-6627	True	-17.11876	>
|RXN-15635|			EC-2.1.2.11		PWY-6654	False	0.3269806	>
|2.8.3.9-RXN|			EC-2.8.3.9	R01365	PWY-6588,P163-PWY	True	3.6999512	=
|RXN-11723|	3-(cyclohexa-1,3-dien-1-yl)-2-oxopropanoate reductase	3-(cyclohexa-1,3-dien-1-yl)-2-oxopropanoate reductase			PWY-6627	False		>
|RXNQT-4347|			EC-2.6.1	R08638	PWYQT-4450	False	41.084484	=
|2.9.1.1-RXN|			EC-2.9.1.1	R08219	PWY0-901	True	-113.36987	>
|RXN-11724|			EC-2.6.1		PWY-6627	True	39.92861	=
|RXN-15637|			EC-1.14.13		PWY-7521	True	-92.18054	>
|RXN1G-464|			EC-4.2.1.M1		PWYG-321	True	22.705242	>
|RXN-9759|					PWY-6054	False	-44.55036	>
|RXN-8478|				R08821	PWY-5399	False	8.847122	>
|RXN-18560|			EC-2.3.3.e		PWY-7027	True	-1.1271973	>
|RXN-11725|	salinosporamide A synthase	salinosporamide A synthase	EC-2.3.1		PWY-6627	True		>
|23-DIHYDROXYINDOLE-23-DIOXYGENASE-RXN|			EC-1.13.11.23	R00983		False	-110.12512	>
|RXN-4318|						False	-0.73303986	?
|RXN-17411|			EC-1.1.1.391			True	-5.968216	<
|23-DIMETHYLMALATE-LYASE-RXN|			EC-4.1.3.32	R01355	PWY-5055	True	4.2241135	>
|RXN-11727|			EC-1.1.1.308	R09545	PWY-6634	True	-22.367676	>
|RXN-15638|			EC-3.1.1		PWY-7521	True	-4.2871246	>
|MYRPALMTRAN-RXN|			EC-2.3.1		KDO-NAGLIPASYN-PWY	True	263.43927	>
|24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN|			EC-1.4.1.12	R04201	PWY-6344	True	-12.302307	>
|RXN-11728|			EC-1.1.1		PWY-6634	True	-5.756531	>
|RXNQT-4348|			EC-2.6.1	R08643	PWYQT-4450	False	41.084473	=
|24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN|			EC-1.14.13.20	R03997	PWY-6085	True	-86.73053	>
|RXN-11729|			EC-1.1.1		PWY-6634	True	-4.508209	<
|RXN-15640|					PWY-7522,1.5.1.31-RXN	True	11.126465	>
|RXN-13216|			EC-1.14.14.13		PWY-7019	True	-117.54932	>
|RXN-9760|	Dimethylsulfoniopropioyl-CoA synthase	Dimethylsulfoniopropioyl-CoA synthase	EC-2.3.1		PWY-6056	True	320.2771	>
|RXN-8479|			EC-2.4.1		PWY-5399	True	6.897644	>
|RXN-18561|			EC-1.1.1.412		PWY-7027	True	-5.756486	<
|RXN-11730|			EC-3.5.99.8	R09661	PWY-7044	True	3.7170029	>
|25-DIAMINOVALERATE-AMINOTRANSFERASE-RXN|			EC-2.6.1.8	R03248	PWY-4281	False	1.9482422	=
|RXN-4319|			EC-2.4.1.170	R07753	PWY-2701	True	6.897522	>
|RXN-17412|			EC-1.1.1.392			True	-7.216522	?
|25-DIOXOPIPERAZINE-HYDROLASE-RXN|			EC-3.5.2.13	R03810		False	2.4369965	?
|RXN-11731|			EC-4.1.2.47			True		?
|RXN-15641|					PWY-7522,1.5.1.31-RXN	True	23.395538	>
|RXN1G-580|	cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] synthase	cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] synthase	EC-2.3.1.M2		PWYG-321	True	-6.862915	>
|25-DIOXOVALERATE-DEHYDROGENASE-RXN|			EC-1.2.1.26	R00264	PWY-6497,PWY-6499,PWY-6501,PWY-6486,PWY-5519,PWY-6760,PWY-5159	True	-21.267822	>
|RXN-11732|			EC-4.1.2.47			True	35.401127	?
|RXNQT-4349|			EC-2.6.1	R08647	PWYQT-4450	False	41.08448	=
|26DICHDIOX-RXN|				R05408	PCPDEG-PWY	True	-91.72536	>
|RXN-11733|			EC-4.1.2.46	R09358	PWY-7092,PWY-6002	True	25.089998	>
|RXN-15645|	arginine-acceptor transaminase	arginine-acceptor transaminase	EC-2.6.1		PWY-7523	False	-39.30448	=
|RXN-17985|			EC-2.3.1.260		PWY-7811	True	-122.09375	>
|RXN-9761|					PWY-6056	False	-18.886627	>
|RXN-8480|			EC-2.4.1		PWY-5399	True	6.897644	>
|RXN-18562|			EC-6.1.3.1		PWY-7027	True	-12.501709	>
|2ASDOSALCAL-RXN|			EC-1.14.12.14	R05156	2ASDEG-PWY	True	-83.84177	>
|RXN-4320|			EC-2.3.1.115		PWY-2701	True	-1.1135254	>
|RXN-17413|			EC-1.1.1.392			True	-7.216522	?
|2OXOGLUTARATEDEH-RXN|	2-oxoglutarate dehydrogenase complex	2-oxoglutarate dehydrogenase complex,2-oxoglutarate dehydrogenation,&alpha;-ketoglutarate oxidative decarboxylation		R08549	PWY-5690,TCA,PWY-7254	True	-16.95642	>
|RXN-11736|			EC-4.1.1.91	R09539	PWY-6636	True	-2.0258827	>
|RXN-15646|	4-guanidinobutyraldehyde dehydrogenase	4-guanidinobutyraldehyde dehydrogenase	EC-1.2.1		PWY-7523	False		>
|PROTEIN-TYROSINE-SULFOTRANSFERASE-RXN|			EC-2.8.2.20	R02586		True	18.416962	>
|2PGADEHYDRAT-RXN|			EC-4.2.1.11	R00658	PWY-6142,GLUCONEO-PWY,PWY-7003,GLYCOLYSIS,P124-PWY,P341-PWY,P122-PWY,ANAGLYCOLYSIS-PWY,PWY-1622,PWY-5484,PWY-6901,PWY-2221,NPGLUCAT-PWY,PWY66-399,PWY-7218,PWY-7124,PWY-6886,PWY-5723,PWY-1042	True	-0.18701172	=
|RXN-11737|			EC-2.6.1.1	R02433	PWY-6638,PWY-6642,PWY-6643	True	0.7000122	=
|RXNQT-4350|					PWYQT-4476,PWYQT-4477	False	-84.8	>
|2TRANSKETO-RXN|			EC-2.2.1.1	R01067	PWY-6901,CALVIN-PWY,PWY-5723,NONOXIPENT-PWY,P185-PWY,PWY-1861,P21-PWY	True	3.959961	=
|RXN-11738|			EC-1.1.1		PWY-6638,PWY-6637	True		>
|RXN-15647|			EC-2.7.1.185		PWY-7524	True	-16.064026	>
|RXN-13354|					PWY-7042	False		>
|RXN-9762|			EC-1.8.1.17		PWY-6058	True	11.358765	<
|RXN-8481|			EC-2.4.1		PWY-5399	True	6.897644	>
|RXN-18563|			EC-4.1.1.o		PWY-7027	True	-1.6599731	>
|RXN-11739|			EC-2.3.1		PWY-6640	True	32.64081	>
|3-5-XYLENOL-METHYLHYDROXYLASE-RXN|	3,5-xylenol methylhydroxylase	3,5-xylenol methylhydroxylase	EC-1.14.13		M-CRESOL-DEGRADATION-PWY	True	-84.30876	>
|RXN-4321|					PWY-2701	True	-3.3912506	>
|RXN-17414|			EC-1.1.1.393			True	-7.216522	?
|3-ACI-NITROPROPANOATE-OXIDASE-RXN|			EC-1.7.3.5	R01609		False	-21.808899	>
|RXN-11740|			EC-1.14.13.209		PWY-6640	True	-87.55878	>
|RXN-15648|		(<i>R</i>)-mevalonate 3-phosphate 5-hosphotransferase	EC-2.7.1.186		PWY-7524	True	-18.560669	>
|RXN1G-818|	cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] synthase	cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] synthase	EC-2.3.1.M2		PWYG-321	True	-6.862854	>
|3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN|			EC-2.1.2.11	R01226	PANTO-PWY	True	-1.472992	=
|RXN-11741|	gentisyl-CoA hydrolase	gentisyl-CoA hydrolase			PWY-6640	False	-6.377136	>
|RXNQT-4351|			EC-4.99.1.M4		PWYQT-4476	True	-66.53	>
|3-CHLORO-D-ALANINE-DEHYDROCHLORINASE-RXN|			EC-4.5.1.2	R01031		False	8.398766	?
|RXN-11743|	5'-deoxy-5'-fluoroadenosine phosphorylase	5'-deoxy-5'-fluoroadenosine phosphorylase	EC-2.4.2.1		PWY-6644	True	32.709015	>
|RXN-15649|	mevalonate-3,5-bisphosphate decarboxylase	mevalonate-3,5-bisphosphate decarboxylase			PWY-7524	False	11.847137	>
|RXN-9763|			EC-1.8.2.4	R09500	PWY-6057	True	-6.439476	>
|RXN-18456|			EC-2.8.1.M3		PWY-7904	True		>
|RXN-8482|				R08820	PWY-5399	False	8.847107	>
|RXN-18564|			EC-2.1.1.343			False	-47.360046	>
|RXN-11744|	5-fluoro-5-deoxy-D-ribose-1-phosphate isomerase	5-fluoro-5-deoxy-D-ribose-1-phosphate isomerase	EC-5.3.1		PWY-6644	True	0.62	>
|3-CYANOALANINE-HYDRATASE-RXN|			EC-4.2.1.65	R01267	3.5.5.4-RXN,ASPSYNII-PWY	True	-6.0011253	=
|RXN-4322|				R07756	PWY-2701	True	-3.112976	>
|RXN-17415|			EC-1.1.1.393			True	-7.216522	?
|3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN|			EC-1.1.1.130	R02639		False	-9.859314	?
|RXN-11745|	5-fluoro-5-deoxy-d-ribulose-1-phosphate aldolase	5-fluoro-5-deoxy-d-ribulose-1-phosphate aldolase			PWY-6644	False	5.630005	>
|RXN-15650|			EC-2.6.1		PWY-4361	True	-4.509983	=
|3-DEHYDROQUINATE-DEHYDRATASE-RXN|			EC-4.2.1.10	R03084	PWY-6163,PWY-6707,PWY-6416,QUINATEDEG-PWY	True	-20.176987	=
|RXN-11746|			EC-1.2.1.69	R07156	PWY-6644	True	-18.695343	>
|RXNQT-4352|					PWYQT-4476	False	-6.0619965	>
|3-DEHYDROQUINATE-SYNTHASE-RXN|			EC-4.2.3.4	R03083	PWY-6164	True	-6.151825	>
|RXN-11747|			EC-2.2.1.8	R07247	PWY-6644	True	-0.69000244	>
|RXN-15651|						False	-2.829979	>
|RXN-13588|			EC-2.1.1.259			False	-123.35678	>
|RXN-9766|			EC-1.14.13.M46		PWY-6059	True	-88.40048	>
|RXN-8483|				R02962	PWY-6481,PWY-5399	False	-0.5441208	>
|RXN-18565|			EC-1.1.1.412			False	-5.756546	<
|RXN-11748|			EC-1.13.11			True	-73.48824	>
|3-DEHYDROSPHINGANINE-REDUCTASE-RXN|			EC-1.1.1.102	R02978	PWY3DJ-12,PWY-5129,SPHINGOLIPID-SYN-PWY	True	-5.7565155	<
|RXN-4342|					6-HYDROXYCINEOLE-DEGRADATION-PWY	False		>
|RXN-17416|			EC-1.3.1.M9			True	5.301819	>
|3-ETHYLMALATE-SYNTHASE-RXN|			EC-2.3.3.7	R01180	PWY-7396	True	-11.061218	>
|RXN-11749|			EC-3.1.2.29	R09643		True	-6.3771973	>
|RXN-15652|	UDP-<i>N</i>-acetyl-D-glucosamine <i>O</i>-acetyl transferase	UDP-<i>N</i>-acetyl-D-glucosamine <i>O</i>-acetyl transferase	EC-2.3.1		PWY-7529	False	-3.6099854	>
|RXN3O-1803|			EC-2.3.1.179,EC-2.3.1.41,EC-2.3.1.86		PWY3O-355	False	-6.862915	>
|3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN|			EC-4.2.1.55	R03027	PWY-5741,PWY-5676	True	2.1629639	=
|RXN-11750|			EC-4.2.1.134		PWY-5080	True	22.705261	>
|RXNQT-4353|					PWYQT-4476	False	-6.5070343	>
|3-HYDROXY-KYNURENINASE-RXN|			EC-3.7.1.3	R02668	PWY-6309,PWY-5651	True	-14.187122	>
|RXN-11751|			EC-3.5.2.19	R09657		True	8.71698	?
|RXN-15653|	4-<i>O</i>-acetyl-UDP-<i>N</i>-acetylglucosamine 2-epimerase (hydrolyzing)	4-<i>O</i>-acetyl-UDP-<i>N</i>-acetylglucosamine 2-epimerase (hydrolyzing)	EC-3.2.1		PWY-7529	False	3.784607	>
|RXN-18544|					PWY-7741,RXN-18545	False	-398.74634	>
|RXN-9767|	dimethylsulfoxide hydroxylase	dimethylsulfoxide hydroxylase	EC-1.14.13.M46		PWY-6059	True	-79.63049	>
|RXN-8484|			EC-2.4.1	R08817	PWY-5400	True	7.5217896	>
|RXN-18566|			EC-2.3.3.e			False	-1.1271973	>
|RXN-11752|						True	-4.041748	?
|3-HYDROXYANTHRANILATE-OXIDASE-RXN|			EC-1.10.3.5	R02666		False	-70.47	>
|RXN-4441|			EC-2.4.1.231	R07265	PWY-2723	True	-10.330017	=
|RXN-17419|			EC-4.2.1.M3			True	-6.286957	>
|3-HYDROXYASPARTATE-ALDOLASE-RXN|			EC-4.1.3.41			True	3.1899872	?
|RXN-11753|			EC-3.5.2			True	8.7170105	?
|RXN-15654|			EC-2.5.1		PWY-7529	True	-6.2347717	>
|3-HYDROXYBENZOATE-2-MONOOXYGENASE-RXN|			EC-1.14.99.23	R01508		False		>
|RXN-11754|			EC-2.1.1.201	R09737		False	-41.182262	>
|RXNQT-4355|			EC-1.1		PWYQT-4476	False		>
|3-HYDROXYBENZOATE-4-MONOOXYGENASE-RXN|			EC-1.14.13.23	R01628	M-CRESOL-DEGRADATION-PWY	True	-86.310486	>
|RXN-11755|			EC-2.4.1.253	R09529	PWY-7212	True	8.145813	>
|RXN-15655|	CMP-7-<i>O</i>-acetyl-<i>N</i>-acetylneuraminic acid synthase	CMP-7-<i>O</i>-acetyl-<i>N</i>-acetylneuraminic acid synthase	EC-2.7.7		PWY-7529	False	-118.581665	>
|RXN-9770|			EC-1.14.13.111	R09513	PWY-6044	True	-114.15701	>
|RXN-8485|				R08818	PWY-5400	False	13.4453125	>
|RXN-18567|			EC-2.3.3.e			False	-1.1271973	>
|RXN-11756|			EC-2.4.1.254			True	9.599915	>
|3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN|			EC-1.14.13.24	R02589	M-CRESOL-DEGRADATION-PWY,PWY-6228	True	-87.55875	>
|RXN-4443|			EC-1.14.14		PWY-2724	True	-81.78477	>
|RXN-17421|			EC-1.14.13.M17		PWY-7757	True	-83.060455	>
|3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN|			EC-1.1.1.30	R01361	PWY66-368,PWY66-367	True	-8.978241	=
|RXN-11757|			EC-2.1.1.114	R08771		False	-24.902267	>
|RXN-15656|			EC-2.1.1			False	-41.18219	>
|RXN-18689|			EC-2.7.7.ai		PWY-7887,RXN-18794	True	-168.60596	>
|3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN|			EC-1.1.1.157	R01976		False	-5.756592	<
|RXN-11758|			EC-2.1.1.64	R08781		False	-41.18226	>
|RXNQT-4356|					PWYQT-4476	False	-5.677002	>
|3-HYDROXYCYCLOHEXANONE-DEHYDROGENASE-RXN|			EC-1.1.99.26	R03212		False		?
|RXN-11759|			EC-3.2.1.168			True	-4.567131	>
|RXN-15657|			EC-2.3.1.13			False	-5.0441284	?
|RXN-14666|					PWY-7304	True	-117.35297	>
|RXN-9771|						False	31.257004	?
|RXN-8486|				R08835	PWY-5403	False	-20.507004	>
|RXN-18568|			EC-2.3.3.e			False	-1.1270142	>
|RXN-11760|			EC-3.2.1.167		PWY-7212,PWY-7214	True	-3.1129913	>
|3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN|			EC-1.1.1.31	R02047	VALDEG-PWY	True	-3.0482178	>
|RXN-4444|			EC-1.1.3.20		PWY-2724	True	-5.8977585	>
|RXN-17422|			EC-4.2.1		PWY-7757	False	-5.0670166	>
|3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN|		3-hydroxy-2-methylpropanoyl-CoA hydrolase	EC-3.1.2.4	R05064	VALDEG-PWY	True	-6.3771973	>
|RXN-11761|			EC-3.8.1.3	R02857	PWY-6646	True	1.1128769	>
|RXN-15658|			EC-2.3.1.13			False	-5.044098	?
|UDPREDUCT-RXN|			EC-1.17.4.1	R02018	PWY-7184,PWY-6545,PWY0-166	True	-10.865295	<
|3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN|			EC-1.1.1.59	R01608	PWY-7574,PWY-6373,PWY-3941	True	-0.50823975	>
|RXN-11763|	mono-rhamnolipid synthase	mono-rhamnolipid synthase			PWY-6648	True	-95.81348	>
|RXNQT-4357|					PWYQT-4476	False	-7.8570023	>
|3-ISOPROPYLMALDEHYDROG-RXN|		(2<em>R</em>,3<em>S</em>)-3-isopropylmalate:NAD<small><sup>+</sup></small> oxidoreductase,&beta;-isopropylmalic enzyme,<em>threo</em>-<small>D<sub>s</sub></small>-3-isopropylmalate dehydrogenase		R04426	LEUSYN-PWY,RXN-13158,PWY-6871	True	-2.0482483	=
|RXN-11764|	di-rhamnolipid synthase	di-rhamnolipid synthase			PWY-6648	True	-95.81348	>
|RXN-15659|			EC-2.4.1.M15		PWY-7530	True	6.8975983	>
|RXN-18808|					PWY-7907	False	78.92203	>
|RXN-9772|	L-aspartate : fumarate oxidoreductase (deaminating)	L-aspartate : fumarate oxidoreductase (deaminating)	EC-1.5.99			True	-38.578247	>
|RXN-8487|				R08825	PWY-5404	False	-24.309357	>
|RXN-18569|			EC-1.1.1.412			False	-5.7565613	<
|RXN-11767|			EC-4.3.1.27	R09683		True	-6.0182495	?
|3-ISOPROPYLMALISOM-RXN|	3-isopropylmalate dehydratase	3-isopropylmalate dehydratase,(2<em>R</em>,3<em>S</em>)-3-isopropylmalate hydro-lyase (2-isopropylmaleate-forming),(2<em>R</em>,3<em>S</em>)-3-isopropylmalate hydro-lyase,&beta;-isopropylmalate dehydratase,&alpha;-isopropylmalate isomerase,3-isopropylmalate hydro-lyase		R03968	LEUSYN-PWY,RXN-13163,PWY-6871	True	-1.4729996	=
|RXN-4464|	fatty acid &omega;-hydroxylase	fatty acid &omega;-hydroxylase	EC-1.14.13		PWY-2724	False	-86.71051	>
|RXN-17424|			EC-1.1.1.396		PWY-5526	True	-6.058243	>
|3-KETOGLUCOSIDASE-RXN|			EC-3.2.1		SUCROSEUTIL2-PWY	True	-3.1129913	>
|RXN-11768|			EC-4.1.3.41	R09717		True	3.1899872	?
|RXN-15660|			EC-3.2.2			True	70.73938	>
|RXN-15198|	tyramine dehydrogenase	tyramine dehydrogenase	EC-1.4.99		PWY-7431	True		>
|3-KETOVALIDOXYLAMINE-C-N-LYASE-RXN|			EC-4.3.3.1	R04367		False	-11.444111	?
|RXN-11769|			EC-4.1.3.14	R00478	PWY-6649	True	3.1899872	<
|RXNQT-4358|					PWYQT-4476	False	32.855118	>
|3-METHYLENEOXINDOLE-REDUCTASE-RXN|			EC-1.3.1.17	R03930		False	-2.76651	?
|RXN-11770|			EC-1.14.13.203		PWY-6650	False	-85.52048	>
|RXN-15662|	D-fructosel-6-phosphate-L-glutamate transaminase	D-fructosel-6-phosphate-L-glutamate transaminase	EC-2.6.1		PWY-7531	True	1.7600098	>
|RXN-19079|					RXN-19068,PWY-7930,RXN-19065	False	-45.352478	>
|RXN-9773|			EC-1.13.12.15	R08920		True	-92.62824	>
|RXN-8488|			EC-1.14.17		PWY-5404	True	-69.362854	>
|RXN-18570|			EC-1.1.1.412			False	-5.7565002	<
|RXN-11771|			EC-2.1.1.325	R08151	PWY-6650	True	-4.705902	>
|3-NUCLEOTID-RXN|			EC-3.1.3.6	R03060		True	-3.0541382	>
|RXN-4465|			EC-1.1.3		PWY-2724	True	-5.897751	>
|RXN-17425|			EC-1.3.7.15		PWY-5526	True	-19.892853	<
|3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN|			EC-4.1.1.98	R04986	PWY-6708	True	0.52423096	>
|RXN-11772|			EC-4.2.1.133	R09967	PWY-6645	True	43.00299	<
|RXN-15663|			EC-3.1.3		PWY-7531	True	5.96875	>
|RXN-15510|					RXN-15513	False	-41.265747	=
|3-OH-BENZALDEHYDE-DEHYDROG-NADP+-RXN|			EC-1.2.1.7	R07666	M-CRESOL-DEGRADATION-PWY,PWY-7490	True	-19.943604	>
|RXN-11773|					PWY-6645	False		>
|RXNQT-4359|			EC-3.2.1.147		PWYQT-4477	True	8.338753	>
|3-OXO-5-BETA-STEROID-4-DEHYDROGENASE-RXN|			EC-1.3.99.6	R02642		False		?
|RXN-11774|			EC-4.2.3.190		PWY-6645	False	-27.489983	>
|RXN-15664|			EC-1.1.1		PWY-7531	True	-3.0482483	>
|RXN-7902|			EC-3.1.2.14		PWY-5142	True	-16.648285	>
|RXN-9774|			EC-4.1.1.89,EC-4.1.1.88			True	-5.171753	?
|RXN-8489|			EC-1.10.3	R08828	PWY-5404	True	-105.694	>
|RXN-18571|						False	-2.4658813	>
|RXN-11775|					PWY-6645	False	-27.489983	>
|3-OXOACID-COA-TRANSFERASE-RXN|			EC-2.8.3.5	R01780		False	-318.5724	=
|RXN-4466|			EC-1.2.1		PWY-2724	False	-9.04834	>
|RXN-17426|			EC-1.3.1.111			False	24.070496	<
|3-OXOADIPATE-COA-TRANSFERASE-RXN|			EC-2.8.3.6	R02990	PWY-2361	True	-2.040039	>
|RXN-11776|			EC-3.6.1.68		PWY-6575	True	-6.8129883	>
|RXN-15665|					PWY-7531	False	-0.96998596	>
|RXN-15688|			EC-2.3.1.236			False	-46.29883	?
|3-OXOADIPATE-ENOL-LACTONASE-RXN|			EC-3.1.1.24	R02991	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,CATECHOL-ORTHO-CLEAVAGE-PWY	True	-2.9912567	>
|RXN-11777|			EC-3.1.3		PWY-6575	True	7.2169952	>
|RXNQT-4360|					PWYQT-4477	False	-84.8	>
|RXN-9775|			EC-2.1.3.10	R08936	PWY-6060	True	13.146362	>
|RXN-11778|					PWY-6653	True	-83.979965	>
|RXN-15666|			EC-1.14.13		SOPHOROSYLOXYDOCOSANOATE-SYN-PWY	True	-106.340515	>
|RXN-8156|			EC-1.8.2.3	R09499	PWY-5274	True	-6.126465	>
|3-OXOLAURATE-DECARBOXYLASE-RXN|			EC-4.1.1.56	R03747	PWY-6585	True	-4.275902	>
|RXN-8490|				R08829	PWY-5404	False	30.682365	>
