EC Number Recommended Name History
4.1.2.15;2-dehydro-3-deoxy-phosphoheptonate aldolase;transferred to EC 2.5.1.54
4.1.2.16;2-dehydro-3-deoxy-phosphooctonate aldolase;transferred to EC 2.5.1.55
4.1.2.17;L-fuculose-phosphate aldolase;-
4.1.2.18;2-dehydro-3-deoxy-L-pentonate aldolase;-
4.1.2.19;rhamnulose-1-phosphate aldolase;-
4.1.2.20;2-dehydro-3-deoxyglucarate aldolase;-
4.1.2.21;2-dehydro-3-deoxy-6-phosphogalactonate aldolase;-
4.1.2.22;fructose-6-phosphate phosphoketolase;-
4.1.2.23;3-deoxy-D-manno-octulosonate aldolase;-
4.1.2.24;dimethylaniline-N-oxide aldolase;-
4.1.2.25;dihydroneopterin aldolase;-
4.1.2.26;phenylserine aldolase;-
4.1.2.27;sphinganine-1-phosphate aldolase;-
4.1.2.28;2-dehydro-3-deoxy-D-pentonate aldolase;-
4.1.2.29;5-dehydro-2-deoxyphosphogluconate aldolase;-
4.1.2.30;17alpha-hydroxyprogesterone aldolase;transferred to EC 1.14.14.32
4.1.2.31;2-oxo-4-hydroxyglutarate aldolase;deleted, included in EC 4.1.3.16
4.1.2.32;trimethylamine-oxide aldolase;-
4.1.2.33;fucosterol-epoxide lyase;-
4.1.2.34;4-(2-carboxyphenyl)-2-oxobut-3-enoate aldolase;-
4.1.2.35;propioin synthase;-
4.1.2.36;lactate aldolase;-
4.1.2.37;hydroxynitrilase;deleted, now covered by EC 4.1.2.46 [aliphatic (R)-hydroxynitrile lyase] and EC 4.1.2.47 [(S)-hydroxynitrile ketone-lyase (cyanide forming)]
4.1.2.38;benzoin aldolase;-
4.1.2.39;hydroxynitrilase;deleted, identical to 4.1.2.37
4.1.2.40;tagatose-bisphosphate aldolase;-
4.1.2.41;vanillin synthase;-
4.1.2.42;D-threonine aldolase;-
4.1.2.43;3-hexulose-6-phosphate synthase;-
4.1.2.44;2,3-epoxybenzoyl-CoA dihydrolase;-
4.1.2.45;trans-o-hydroxybenzylidenepyruvate hydratase-aldolase;-
4.1.2.46;aliphatic (R)-hydroxynitrile lyase;-
4.1.2.47;(S)-hydroxynitrile lyase;-
4.1.2.48;low-specificity L-threonine aldolase;-
4.1.2.49;L-allo-threonine aldolase;-
4.1.2.50;6-carboxytetrahydropterin synthase;-
4.1.2.51;2-dehydro-3-deoxy-D-gluconate aldolase;-
4.1.2.52;4-hydroxy-2-oxoheptanedioate aldolase;-
4.1.2.53;2-keto-3-deoxy-L-rhamnonate aldolase;-
4.1.2.54;L-threo-3-deoxy-hexylosonate aldolase;-
4.1.2.55;2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase;-
4.1.2.56;2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase;-
4.1.2.57;sulfofructosephosphate aldolase;-
4.1.2.58;2-dehydro-3,6-dideoxy-6-sulfogluconate aldolase;-
4.1.3.1;isocitrate lyase;-
4.1.3.2;malate synthase;transferred to EC 2.3.3.9
4.1.3.B3;4-carboxy-4-hydroxy-2-oxoadipate aldolase;preliminary BRENDA-supplied EC number
4.1.3.3;N-acetylneuraminate lyase;-
4.1.3.4;hydroxymethylglutaryl-CoA lyase;-
4.1.3.5;hydroxymethylglutaryl-CoA synthase;transferred to EC 2.3.3.10
4.1.3.6;citrate (pro-3S)-lyase;-
4.1.3.7;citrate (si)-synthase;transferred to EC 2.3.3.1
4.1.3.8;ATP citrate (pro-S)-lyase;transferred to EC 2.3.3.8
4.1.3.9;2-hydroxyglutarate synthase;transferred to EC 2.3.3.11
4.1.3.10;3-ethylmalate synthase;transferred to EC 2.3.3.7
4.1.3.11;3-propylmalate synthase;transferred to EC 2.3.3.12
4.1.3.12;2-isopropylmalate synthase;transferred to EC 2.3.3.13
4.1.3.13;Oxalomalate lyase;-
4.1.3.14;L-erythro-3-hydroxyaspartate aldolase;-
4.1.3.15;2-hydroxy-3-oxoadipate synthase;transferred to EC 2.2.1.5
4.1.3.16;4-Hydroxy-2-oxoglutarate aldolase;-
4.1.3.17;4-hydroxy-4-methyl-2-oxoglutarate aldolase;-
4.1.3.18;acetolactate synthase;transferred to EC 2.2.1.6
4.1.3.19;N-acetylneuraminate synthase;transferred to EC 2.5.1.56
4.1.3.20;N-acylneuraminate-9-phosphate synthase;transferred to EC 2.5.1.57
4.1.3.21;homocitrate synthase;transferred to EC 2.3.3.14
4.1.3.22;citramalate lyase;-
4.1.3.23;decylcitrate synthase;transferred to EC 2.3.3.2
4.1.3.24;malyl-CoA lyase;-
4.1.3.25;(S)-citramalyl-CoA lyase;-
4.1.3.26;3-Hydroxy-3-isohexenylglutaryl-CoA lyase;-
4.1.3.27;anthranilate synthase;-
4.1.3.28;citrate (re)-synthase;transferred to EC 2.3.3.3
4.1.3.29;decylhomocitrate synthase;transferred to EC 2.3.3.4
4.1.3.30;Methylisocitrate lyase;-
4.1.3.31;2-methylcitrate synthase;transferred to EC 2.3.3.5
4.1.3.32;2,3-Dimethylmalate lyase;-
4.1.3.33;2-ethylmalate synthase;transferred to EC 2.3.3.6
4.1.3.34;citryl-CoA lyase;-
4.1.3.35;(1-hydroxycyclohexan-1-yl)acetyl-CoA lyase;-
4.1.3.36;1,4-dihydroxy-2-naphthoyl-CoA synthase;-
4.1.3.37;1-deoxy-D-xylulose 5-phosphate synthase;transferred to EC 2.2.1.7
4.1.3.38;aminodeoxychorismate lyase;-
4.1.3.39;4-hydroxy-2-oxovalerate aldolase;-
4.1.3.40;chorismate lyase;-
4.1.3.41;3-hydroxy-D-aspartate aldolase;-
4.1.3.42;(4S)-4-hydroxy-2-oxoglutarate aldolase;-
4.1.3.43;4-hydroxy-2-oxohexanoate aldolase;-
4.1.3.44;tRNA 4-demethylwyosine synthase (AdoMet-dependent);-
4.1.3.45;3-hydroxybenzoate synthase;-
4.1.3.46;(R)-citramalyl-CoA lyase;-
4.1.99.1;tryptophanase;-
4.1.99.2;tyrosine phenol-lyase;-
4.1.99.3;deoxyribodipyrimidine photo-lyase;-
4.1.99.4;1-aminocyclopropane-1-carboxylate deaminase;transferred to EC 3.5.99.7
4.1.99.5;aldehyde oxygenase (deformylating);-
4.1.99.6;trichodiene synthase;transferred to EC 4.2.3.6
4.1.99.7;aristolochene synthase;transferred to EC 4.2.3.9
4.1.99.8;pinene synthase;transferred to EC 4.2.3.14
4.1.99.9;myrcene synthase;transferred to EC 4.2.3.15
4.1.99.10;(-)-(4S )-limonene synthase;transferred to EC 4.2.3.16
4.1.99.11;benzylsuccinate synthase;-
4.1.99.12;3,4-dihydroxy-2-butanone-4-phosphate synthase;-
4.1.99.13;(6-4)DNA photolyase;-
4.1.99.14;spore photoproduct lyase;-
4.1.99.15;S-specific spore photoproduct lyase;deleted
4.1.99.16;geosmin synthase;-
4.1.99.17;phosphomethylpyrimidine synthase;-
4.1.99.18;cyclic pyranopterin phosphate synthase;transferred to EC 4.1.99.22 and EC 4.6.1.17
4.1.99.19;2-iminoacetate synthase;-
4.1.99.20;3-amino-4-hydroxybenzoate synthase;-
4.1.99.21;(5-formylfuran-3-yl)methyl phosphate synthase;transferred to EC 4.2.3.153
4.1.99.22;GTP 3',8-cyclase;-
4.2.1.1;carbonic anhydrase;-
4.2.1.2;fumarate hydratase;-
4.2.1.3;aconitate hydratase;-
4.2.1.4;citrate dehydratase;deleted. Now known to be a partial reaction catalysed by EC 4.2.1.3, aconitate hydratase
4.2.1.5;Arabinonate dehydratase;-
4.2.1.B5;omega5(Z)-etheroleic acid synthase;preliminary BRENDA-supplied EC number
4.2.1.B6;(11Z)-etheroleic acid synthase;preliminary BRENDA-supplied EC number
4.2.1.6;galactonate dehydratase;-
4.2.1.B7;(8Z)-colneleic acid synthase;preliminary BRENDA-supplied EC number
4.2.1.7;altronate dehydratase;-
4.2.1.B8;etheroleic acid synthase;preliminary BRENDA-supplied EC number
4.2.1.8;Mannonate dehydratase;-
4.2.1.B9;colneleic acid/etheroleic acid synthase;preliminary BRENDA-supplied EC number
4.2.1.9;dihydroxy-acid dehydratase;-
4.2.1.10;3-dehydroquinate dehydratase;-
4.2.1.11;phosphopyruvate hydratase;-
4.2.1.12;phosphogluconate dehydratase;-
4.2.1.13;L-serine dehydratase;transferred to EC 4.3.1.17
4.2.1.14;D-serine dehydratase;transferred to EC 4.3.1.18
4.2.1.15;homoserine dehydratase;deleted, included in EC 4.4.1.1
4.2.1.16;threonine dehydratase;transferred to EC 4.3.1.19
4.2.1.17;enoyl-CoA hydratase;-
4.2.1.18;methylglutaconyl-CoA hydratase;-
4.2.1.19;imidazoleglycerol-phosphate dehydratase;-
4.2.1.B20;onoceroid synthase;preliminary BRENDA-supplied EC number
4.2.1.20;tryptophan synthase;-
4.2.1.21;cystathionine beta-synthase;deleted, included in EC 4.2.1.22
4.2.1.22;cystathionine beta-synthase;-
4.2.1.B22;galactarate dehydratase (2-oxo-D-threo-4,5-dihydroadipate);preliminary BRENDA-supplied EC number
4.2.1.23;methylcysteine synthase;deleted
4.2.1.24;porphobilinogen synthase;-
4.2.1.25;L-Arabinonate dehydratase;-
4.2.1.B25;phenyllactyl-CoA dehydratase;preliminary BRENDA-supplied EC number
4.2.1.B26;(R)-2-hydroxyglutaryl-CoA dehydratase;preliminary BRENDA-supplied EC number
4.2.1.26;aminodeoxygluconate dehydratase;transferred to EC 4.3.1.21
4.2.1.B27;2-nitro-1-(4-nitrophenyl)ethanol synthase;preliminary BRENDA-supplied EC number
4.2.1.27;acetylenecarboxylate hydratase;-
4.2.1.28;propanediol dehydratase;-
4.2.1.29;indoleacetaldoxime dehydratase;transferred to EC 4.99.1.6
4.2.1.30;glycerol dehydratase;-
4.2.1.31;maleate hydratase;-
4.2.1.32;L(+)-Tartrate dehydratase;-
4.2.1.33;3-isopropylmalate dehydratase;-
4.2.1.34;(S)-2-Methylmalate dehydratase;-
4.2.1.35;(R)-2-Methylmalate dehydratase;-
4.2.1.36;homoaconitate hydratase;-
4.2.1.37;trans-epoxysuccinate hydratase;transferred to EC 3.3.2.4
4.2.1.38;erythro-3-hydroxyaspartate dehydratase;transferred to EC 4.3.1.20
4.2.1.39;Gluconate dehydratase;-
4.2.1.40;glucarate dehydratase;-
4.2.1.41;5-dehydro-4-deoxyglucarate dehydratase;-
4.2.1.42;galactarate dehydratase;-
4.2.1.43;2-dehydro-3-deoxy-L-arabinonate dehydratase;-
4.2.1.44;Myo-inosose-2 dehydratase;-
4.2.1.45;CDP-glucose 4,6-dehydratase;-
4.2.1.46;dTDP-glucose 4,6-dehydratase;-
4.2.1.47;GDP-mannose 4,6-dehydratase;-
4.2.1.48;D-glutamate cyclase;-
4.2.1.49;Urocanate hydratase;-
4.2.1.50;Pyrazolylalanine synthase;-
4.2.1.51;prephenate dehydratase;-
4.2.1.52;dihydrodipicolinate synthase;transferred to EC 4.3.3.7
4.2.1.53;Oleate hydratase;-
4.2.1.54;lactoyl-CoA dehydratase;-
4.2.1.55;3-hydroxybutyryl-CoA dehydratase;-
4.2.1.56;Itaconyl-CoA hydratase;-
4.2.1.57;Isohexenylglutaconyl-CoA hydratase;-
4.2.1.58;crotonoyl-[acyl-carrier-protein] hydratase;deleted. The reaction described is covered by EC 4.2.1.59
4.2.1.59;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;-
4.2.1.60;3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase;deleted. The reaction described is covered by EC 4.2.1.59
4.2.1.61;3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase;deleted. The reaction described is covered by EC 4.2.1.59
4.2.1.62;5alpha-Hydroxysteroid dehydratase;-
4.2.1.63;epoxide hydratase;transferred to EC 3.3.2.3
4.2.1.64;arene-oxide hydratase;transferred to EC 3.3.2.3
4.2.1.65;3-Cyanoalanine hydratase;-
4.2.1.66;cyanide hydratase;-
4.2.1.67;D-fuconate dehydratase;-
4.2.1.68;L-fuconate dehydratase;-
4.2.1.69;cyanamide hydratase;-
4.2.1.70;pseudouridylate synthase;-
4.2.1.71;acetylenecarboxylate hydratase;deleted, identical to EC 4.2.1.27
4.2.1.72;acetylenedicarboxylate hydratase;transferred to EC 4.1.1.78
4.2.1.73;Protoaphin-aglucone dehydratase (cyclizing);-
4.2.1.74;long-chain-enoyl-CoA hydratase;-
4.2.1.75;uroporphyrinogen-III synthase;-
4.2.1.76;UDP-glucose 4,6-dehydratase;-
4.2.1.77;trans-L-3-hydroxyproline dehydratase;-
4.2.1.78;(S)-norcoclaurine synthase;-
4.2.1.79;2-Methylcitrate dehydratase;-
4.2.1.80;2-oxopent-4-enoate hydratase;-
4.2.1.81;D(-)-tartrate dehydratase;-
4.2.1.82;xylonate dehydratase;-
4.2.1.83;4-oxalomesaconate hydratase;-
4.2.1.84;nitrile hydratase;-
4.2.1.85;dimethylmaleate hydratase;-
4.2.1.86;16-dehydroprogesterone hydratase;deleted 2004. The reaction is identical to that of EC 4.2.1.98, 16alpha-hydroxyprogesterone dehydratase
4.2.1.87;octopamine dehydratase;-
4.2.1.88;synephrine dehydratase;-
4.2.1.89;carnitine dehydratase;deleted entry. The activity has now been shown to be due to EC 2.8.3.21, L-carnitine CoA-transferase and EC 4.2.1.149, crotonobetainyl-CoA hydratase
4.2.1.90;L-rhamnonate dehydratase;-
4.2.1.91;arogenate dehydratase;-
4.2.1.92;hydroperoxide dehydratase;-
4.2.1.93;ATP-dependent NAD(P)H-hydrate dehydratase;-
4.2.1.94;scytalone dehydratase;-
4.2.1.95;kievitone hydratase;-
4.2.1.96;4a-hydroxytetrahydrobiopterin dehydratase;-
4.2.1.97;phaseollidin hydratase;-
4.2.1.98;16alpha-hydroxyprogesterone dehydratase;-
4.2.1.99;2-methylisocitrate dehydratase;-
4.2.1.100;cyclohexa-1,5-dienecarbonyl-CoA hydratase;-
4.2.1.101;trans-feruloyl-CoA hydratase;-
4.2.1.102;cyclohexa-1,5-dienecarbonyl-CoA hydratase;transferred to EC 4.2.1.100
4.2.1.103;cyclohexyl-isocyanide hydratase;-
4.2.1.104;cyanase;-
4.2.1.105;2-hydroxyisoflavanone dehydratase;-
4.2.1.106;bile-acid 7alpha-dehydratase;-
4.2.1.107;3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase;-
4.2.1.108;ectoine synthase;-
4.2.1.109;methylthioribulose 1-phosphate dehydratase;-
4.2.1.110;aldos-2-ulose dehydratase;-
4.2.1.111;1,5-anhydro-D-fructose dehydratase;-
4.2.1.112;acetylene hydratase;-
4.2.1.113;o-succinylbenzoate synthase;-
4.2.1.114;methanogen homoaconitase;-
4.2.1.115;UDP-N-acetylglucosamine 4,6-dehydratase (configuration-inverting);-
4.2.1.116;3-hydroxypropionyl-CoA dehydratase;-
4.2.1.117;2-methylcitrate dehydratase (2-methyl-trans-aconitate forming);-
4.2.1.118;3-dehydroshikimate dehydratase;-
4.2.1.119;enoyl-CoA hydratase 2;-
4.2.1.120;4-hydroxybutanoyl-CoA dehydratase;-
4.2.1.121;colneleate synthase;-
4.2.1.122;tryptophan synthase (indole-salvaging);-
4.2.1.123;tetrahymanol synthase;-
4.2.1.124;arabidiol synthase;-
4.2.1.125;dammarenediol II synthase;-
4.2.1.126;N-acetylmuramic acid 6-phosphate etherase;-
4.2.1.127;linalool dehydratase;-
4.2.1.128;lupan-3beta,20-diol synthase;-
4.2.1.129;squalene-hopanol cyclase;-
4.2.1.130;D-lactate dehydratase;-
4.2.1.131;carotenoid 1,2-hydratase;-
4.2.1.132;2-hydroxyhexa-2,4-dienoate hydratase;-
4.2.1.133;copal-8-ol diphosphate hydratase;-
4.2.1.134;very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase;-
4.2.1.135;UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining);-
4.2.1.136;ADP-dependent NAD(P)H-hydrate dehydratase;-
4.2.1.137;sporulenol synthase;-
4.2.1.138;(+)-caryolan-1-ol synthase;-
4.2.1.139;medicarpin synthase;-
4.2.1.140;gluconate/galactonate dehydratase;-
4.2.1.141;2-dehydro-3-deoxy-D-arabinonate dehydratase;-
4.2.1.142;5'-oxoaverantin cyclase;-
4.2.1.143;versicolorin B synthase;-
4.2.1.144;3-amino-5-hydroxybenzoate synthase;-
4.2.1.145;capreomycidine synthase;-
4.2.1.146;L-galactonate dehydratase;-
4.2.1.147;5,6,7,8-tetrahydromethanopterin hydro-lyase;-
4.2.1.148;2-methylfumaryl-CoA hydratase;-
4.2.1.149;crotonobetainyl-CoA hydratase;-
4.2.1.150;short-chain-enoyl-CoA hydratase;-
4.2.1.151;chorismate dehydratase;-
4.2.1.152;hydroperoxy icosatetraenoate dehydratase;-
4.2.1.153;3-methylfumaryl-CoA hydratase;-
4.2.1.154;tetracenomycin F2 cyclase;-
4.2.1.155;(methylthio)acryloyl-CoA hydratase;-
4.2.1.156;L-talarate dehydratase;-
4.2.1.157;(R)-2-hydroxyisocaproyl-CoA dehydratase;-
4.2.1.158;galactarate dehydratase (D-threo-forming);-
4.2.1.159;dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase;-
4.2.1.160;2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase;-
4.2.1.161;bisanhydrobacterioruberin hydratase;-
4.2.1.162;6-deoxy-6-sulfo-D-gluconate dehydratase;-
4.2.1.163;2-oxo-hept-4-ene-1,7-dioate hydratase;-
4.2.1.164;dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase;-
4.2.1.165;chlorophyllide a 31-hydratase;-
4.2.1.166;phosphinomethylmalate isomerase;-
4.2.1.167;(R)-2-hydroxyglutaryl-CoA dehydratase;-
4.2.1.168;GDP-4-dehydro-6-deoxy-alpha-D-mannose 3-dehydratase;-
4.2.1.169;3-vinyl bacteriochlorophyllide d 31-hydratase;-
4.2.1.170;2-(omega-methylthio)alkylmalate dehydratase;-
4.2.1.171;cis-L-3-hydroxyproline dehydratase;-
4.2.2.1;hyaluronate lyase;-
4.2.2.2;pectate lyase;-
4.2.2.3;mannuronate-specific alginate lyase;-
4.2.2.4;chondroitin ABC lyase;deleted 2006. Now known to comprise two enzymes: EC 4.2.2.20, chondroitin-sulfate-ABC endolyase and EC 4.2.2.21, chondroitin-sulfate-ABC exolyase
4.2.2.5;chondroitin AC lyase;-
4.2.2.B6;muropeptide lyase;preliminary BRENDA-supplied EC number
4.2.2.6;oligogalacturonide lyase;-
4.2.2.7;heparin lyase;-
4.2.2.8;heparin-sulfate lyase;-
4.2.2.9;pectate disaccharide-lyase;-
4.2.2.10;pectin lyase;-
4.2.2.11;guluronate-specific alginate lyase;-
4.2.2.12;xanthan lyase;-
4.2.2.13;exo-(1->4)-alpha-D-glucan lyase;-
4.2.2.14;glucuronan lyase;-
4.2.2.15;anhydrosialidase;-
4.2.2.16;levan fructotransferase (DFA-IV-forming);-
4.2.2.17;inulin fructotransferase (DFA-I-forming);-
4.2.2.18;inulin fructotransferase (DFA-III-forming);-
4.2.2.19;chondroitin B lyase;-
4.2.2.20;chondroitin-sulfate-ABC endolyase;-
4.2.2.21;chondroitin-sulfate-ABC exolyase;-
4.2.2.22;pectate trisaccharide-lyase;-
4.2.2.23;rhamnogalacturonan endolyase;-
4.2.2.24;rhamnogalacturonan exolyase;-
4.2.2.25;gellan lyase;-
4.2.2.26;oligo-alginate lyase;-
4.2.3.1;threonine synthase;-
4.2.3.2;ethanolamine-phosphate phospho-lyase;-
4.2.3.3;methylglyoxal synthase;-
4.2.3.4;3-dehydroquinate synthase;-
4.2.3.5;chorismate synthase;-
4.2.3.6;trichodiene synthase;-
4.2.3.7;pentalenene synthase;-
4.2.3.8;casbene synthase;-
4.2.3.9;aristolochene synthase;-
4.2.3.10;(-)-endo-fenchol synthase;-
4.2.3.11;sabinene-hydrate synthase;-
4.2.3.12;6-pyruvoyltetrahydropterin synthase;-
4.2.3.13;(+)-delta-cadinene synthase;-
4.2.3.14;pinene synthase;deleted. Now covered by EC 4.2.3.119, (-)-alpha-pinene synthase, and EC 4.2.3.120, (-)-beta-pinene synthase
4.2.3.15;myrcene synthase;-
4.2.3.16;(4S)-limonene synthase;-
4.2.3.B17;(+)-2-epi-prezizaene synthase;preliminary BRENDA-supplied EC number
4.2.3.17;taxadiene synthase;-
4.2.3.B18;(-)-alpha-cedrene synthase;preliminary BRENDA-supplied EC number
4.2.3.18;abieta-7,13-diene synthase;-
4.2.3.B19;(-)-beta-curcumene synthase;preliminary BRENDA-supplied EC number
4.2.3.19;ent-kaurene synthase;-
4.2.3.20;(R)-limonene synthase;-
4.2.3.21;vetispiradiene synthase;-
4.2.3.22;germacradienol synthase;-
4.2.3.23;germacrene-A synthase;-
4.2.3.B23;neocembrene synthase;preliminary BRENDA-supplied EC number
4.2.3.24;amorpha-4,11-diene synthase;-
4.2.3.B25;isopimaradiene synthase;preliminary BRENDA-supplied EC number
4.2.3.25;S-linalool synthase;-
4.2.3.26;R-linalool synthase;-
4.2.3.B26;sclarene synthase;preliminary BRENDA-supplied EC number
4.2.3.27;isoprene synthase;-
4.2.3.B27;trimethyl-methylidene-(3-methylidenepentenyl)decahydronaphthalene synthase;preliminary BRENDA-supplied EC number
4.2.3.28;ent-cassa-12,15-diene synthase;-
4.2.3.B28;tetramethyl-(3-methylidenepentenyl)-octahydronaphthalene synthase;preliminary BRENDA-supplied EC number
4.2.3.B29;(Z)-biformene synthase;preliminary BRENDA-supplied EC number
4.2.3.29;ent-sandaracopimaradiene synthase;-
4.2.3.B30;(+)-copalol synthase;preliminary BRENDA-supplied EC number
4.2.3.30;ent-pimara-8(14),15-diene synthase;-
4.2.3.31;ent-pimara-9(11),15-diene synthase;-
4.2.3.B31;manool synthase;preliminary BRENDA-supplied EC number
4.2.3.B32;13-epi-manool synthase;preliminary BRENDA-supplied EC number
4.2.3.32;levopimaradiene synthase;-
4.2.3.B33;(-)-ent-copalol synthase;preliminary BRENDA-supplied EC number
4.2.3.33;stemar-13-ene synthase;-
4.2.3.B34;ent-manool synthase;preliminary BRENDA-supplied EC number
4.2.3.34;stemod-13(17)-ene synthase;-
4.2.3.B35;syn-copalol synthase;preliminary BRENDA-supplied EC number
4.2.3.35;syn-pimara-7,15-diene synthase;-
4.2.3.B36;(13S)-vitexifolin A synthase;preliminary BRENDA-supplied EC number
4.2.3.36;terpentetriene synthase;-
4.2.3.37;epi-isozizaene synthase;-
4.2.3.38;alpha-bisabolene synthase;-
4.2.3.39;epi-cedrol synthase;-
4.2.3.B40;(E)-beta-ocimene synthase;preliminary BRENDA-supplied EC number
4.2.3.40;(Z)-gamma-bisabolene synthase;-
4.2.3.41;elisabethatriene synthase;-
4.2.3.42;aphidicolan-16beta-ol synthase;-
4.2.3.43;fusicocca-2,10(14)-diene synthase;-
4.2.3.44;isopimara-7,15-diene synthase;-
4.2.3.45;phyllocladan-16alpha-ol synthase;-
4.2.3.46;alpha-farnesene synthase;-
4.2.3.47;beta-farnesene synthase;-
4.2.3.48;(3S,6E)-nerolidol synthase;-
4.2.3.49;(3R,6E)-nerolidol synthase;-
4.2.3.50;(+)-alpha-santalene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing];-
4.2.3.51;beta-phellandrene synthase (neryl-diphosphate-cyclizing);-
4.2.3.52;(4S)-beta-phellandrene synthase (geranyl-diphosphate-cyclizing);-
4.2.3.53;(+)-endo-beta-bergamotene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing];-
4.2.3.54;(-)-endo-alpha-bergamotene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing];-
4.2.3.55;(S)-beta-bisabolene synthase;-
4.2.3.56;gamma-humulene synthase;-
4.2.3.57;(-)-beta-caryophyllene synthase;-
4.2.3.58;longifolene synthase;-
4.2.3.59;(E)-gamma-bisabolene synthase;-
4.2.3.60;germacrene C synthase;-
4.2.3.61;5-epiaristolochene synthase;-
4.2.3.62;(-)-gamma-cadinene synthase [(2Z,6E)-farnesyl diphosphate cyclizing];-
4.2.3.63;(+)-cubenene synthase;-
4.2.3.64;(+)-epicubenol synthase;-
4.2.3.65;zingiberene synthase;-
4.2.3.66;beta-selinene cyclase;-
4.2.3.67;cis-muuroladiene synthase;-
4.2.3.68;beta-eudesmol synthase;-
4.2.3.69;(+)-alpha-barbatene synthase;-
4.2.3.70;patchoulol synthase;-
4.2.3.71;(E,E)-germacrene B synthase;-
4.2.3.72;alpha-gurjunene synthase;-
4.2.3.73;valencene synthase;-
4.2.3.74;presilphiperfolanol synthase;-
4.2.3.75;(-)-germacrene D synthase;-
4.2.3.76;(+)-delta-selinene synthase;-
4.2.3.77;(+)-germacrene D synthase;-
4.2.3.78;beta-chamigrene synthase;-
4.2.3.79;thujopsene synthase;-
4.2.3.80;alpha-longipinene synthase;-
4.2.3.81;exo-alpha-bergamotene synthase;-
4.2.3.82;alpha-santalene synthase;-
4.2.3.83;beta-santalene synthase;-
4.2.3.84;10-epi-gamma-eudesmol synthase;-
4.2.3.85;alpha-eudesmol synthase;-
4.2.3.86;7-epi-alpha-selinene synthase;-
4.2.3.87;alpha-guaiene synthase;-
4.2.3.88;viridiflorene synthase;-
4.2.3.89;(+)-beta-caryophyllene synthase;-
4.2.3.90;5-epi-alpha-selinene synthase;-
4.2.3.91;cubebol synthase;-
4.2.3.92;(+)-gamma-cadinene synthase;-
4.2.3.93;delta-guaiene synthase;-
4.2.3.94;gamma-curcumene synthase;-
4.2.3.95;(-)-alpha-cuprenene synthase;-
4.2.3.96;avermitilol synthase;-
4.2.3.97;(-)-delta-cadinene synthase;-
4.2.3.98;(+)-T-muurolol synthase;-
4.2.3.99;labdatriene synthase;-
4.2.3.100;bicyclogermacrene synthase;-
4.2.3.101;7-epi-sesquithujene synthase;-
4.2.3.102;sesquithujene synthase;-
4.2.3.103;ent-isokaurene synthase;-
4.2.3.104;alpha-humulene synthase;-
4.2.3.105;tricyclene synthase;-
4.2.3.106;(E)-beta-ocimene synthase;-
4.2.3.107;(+)-car-3-ene synthase;-
4.2.3.108;1,8-cineole synthase;-
4.2.3.109;(-)-sabinene synthase;-
4.2.3.110;(+)-sabinene synthase;-
4.2.3.111;(-)-alpha-terpineol synthase;-
4.2.3.112;(+)-alpha-terpineol synthase;-
4.2.3.113;terpinolene synthase;-
4.2.3.114;gamma-terpinene synthase;-
4.2.3.115;alpha-terpinene synthase;-
4.2.3.116;(+)-camphene synthase;-
4.2.3.117;(-)-camphene synthase;-
4.2.3.118;2-methylisoborneol synthase;-
4.2.3.119;(-)-alpha-pinene synthase;-
4.2.3.120;(-)-beta-pinene synthase;-
4.2.3.121;(+)-alpha-pinene synthase;-
4.2.3.122;(+)-beta-pinene synthase;-
4.2.3.123;beta-sesquiphellandrene synthase;-
4.2.3.124;2-deoxy-scyllo-inosose synthase;-
4.2.3.125;alpha-muurolene synthase;-
4.2.3.126;gamma-muurolene synthase;-
4.2.3.127;beta-copaene synthase;-
4.2.3.128;beta-cubebene synthase;-
4.2.3.129;(+)-sativene synthase;-
4.2.3.130;tetraprenyl-beta-curcumene synthase;-
4.2.3.131;miltiradiene synthase;-
4.2.3.132;neoabietadiene synthase;-
4.2.3.133;alpha-copaene synthase;-
4.2.3.134;5-phosphonooxy-L-lysine phospho-lyase;-
4.2.3.135;DELTA6-protoilludene synthase;-
4.2.3.136;alpha-isocomene synthase;-
4.2.3.137;(E)-2-epi-beta-caryophyllene synthase;-
4.2.3.138;(+)-epi-alpha-bisabolol synthase;-
4.2.3.139;valerena-4,7(11)-diene synthase;-
4.2.3.140;cis-abienol synthase;-
4.2.3.141;sclareol synthase;-
4.2.3.142;7-epizingiberene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing];-
4.2.3.143;kunzeaol synthase;-
