rnx.id	new.rev	rm.rxn	new.stoichiometry	comment	Reference 	note	abbreviation	name	forced.approval
rxn14108		TRUE		[SW] Not reported with ferredoxin					
									
rxn16350	<			[SW] electron bifurcating hydrogenase (can be left to right at high hydrogen partial pressure > 50-100 mbar)	https://dx.doi.org/10.1074%2Fjbc.M112.395038		HYD-bif-NAD	electron bifurcating hydrogenase (NAD, ferredoxin)	
rxn90072	<		-1:cpd00011:0:0:"CO2";-1:cpd11640:0:0:"H2";1:cpd00047:0:0:"Formate";1:cpd00067:0:0:"H+"	[SW] hydrogenase based formate dehydrogenase for CO2 assimilation; possible entry to Ljungdahl-Wood pathway (can be left to right at high hydrogen and CO2 partial pressur with e.g. both > 100 mbar)	https://doi.org/10.1186/1475-2859-12-118 https://doi.org/10.3389/fbioe.2020.621166		FDH-hydrogenase	formate dehydrogenase (hydrogenase)	
rxn13847		TRUE		[SW] Reaction not found in MetaCyc nor RHEA. Reducing agent is most likely NADH and not H2 (see 1.1.1.103)					
rxn12136			-2:cpd00005:0:0:"NADPH";-2:cpd00067:0:0:"H+";-2:cpd16529:0:0:"Cinchoninone";2:cpd00006:0:0:"NADP";1:cpd03938:0:0:"Cinchonine";1:cpd08233:0:0:"Cinchonidine"	[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-9212				
rxn12137			-2:cpd00005:0:0:"NADPH";-2:cpd00067:0:0:"H+";-2:cpd16531:0:0:"Quinidinone";2:cpd00006:0:0:"NADP";1:cpd03936:0:0:"Quinine";1:cpd03937:0:0:"Quinidine"						
rxn00157	<			[SW] Adjusted according to EcoCyc	https://ecocyc.org/ECOLI/NEW-IMAGE?type=REACTION&object=PYRUVFORMLY-RXN				
rxn10480			-1:cpd00067:1:0:"H+";-1:cpd00204:0:0:"CO";1:cpd00204:1:0:"CO";1:cpd00067:0:0:"H+"	[SW] Since carbon monoxide is stored in the metabolite DB as protonated version (COH), diffusion needs to be implemented as proton antiport in order to achieve a net exchange of CO only					
rxn03641	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8889				
rxn03642	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-20447				
rxn14087			-1:cpd00308:0:0:"Malonate";-1:cpd11494:0:0:"Acetyl-ACP";1:cpd00029:0:0:"Acetate";1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-"	[SW] Mass and charge balanced					
									
rxn15620	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-15105				
rxn15621	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-15105				
rxn14350	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?object=ERYTHRONOLIDE-SYNTHASE-RXN&&redirect=T				
rxn14196	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?object=ERYTHRONOLIDE-SYNTHASE-RXN&&redirect=T				
rxn19214				[JZ] part of 7alpha-dehydroxylation					TRUE
									
rxn16344	>			[SW] Might be important for photosynthesis	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=THIOREDOXIN-RXN				
									
rxn00268	<			[SW] Corrected according to MetaCyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=GLYCINE-DEHYDROGENASE-RXN				
rxn00690	>			[SW] Corrected according to MetaCyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=FORMATETHFLIG-RXN				
									
rxn11676	<			[SW] Corrected according to MetaCyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-7566				
rxn11677	<			[SW] Corrected according to MetaCyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=1.21.4.3-RXN				
rxn05239	>			[SW] Corrected according to MetaCyc	https://biocyc.org/ECOLI/NEW-IMAGE?type=REACTION&object=1.8.4.8-RXN				
									
rxn13098		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13078		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13079		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13080		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13081		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13135		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13136		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13137		TRUE		[SW] Wrong thioredoxin identifier (red)					
rxn13138		TRUE		[SW] Wrong thioredoxin identifier (red)					
									
rxn90084	>		-1:cpd15380:0:0:"5'-deoxyribose";-1:cpd00002:0:0:"ATP";1:cpd00008:0:0:"ADP";1:cpd16441:0:0:"5-Deoxyribose-1-phosphate";1:cpd00067:0:0:"H+"	[SW] New reaction for 5-deoxyadenosine salvage	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-21317		sm5trk	S-methyl-5-thioribose kinase	
rxn39250	>		-1:cpd00009:0:0:"Phosphate";-1:cpd03091:0:0:"5-Deoxyadenosine";1:cpd00128:0:0:"Adenine";1:cpd16441:0:0:"5-Deoxyribose-1-phosphate"	[SW] Reaction corrected for 5-deoxyadenosine salvage pathway	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-8131				
rxn39251	=		-1:cpd16441:0:0:"5-Deoxyribose-1-phosphate";1:cpd30797:0:0:"5-deoxy-D-ribulose-1-phosphate"	[SW] Reaction corrected for 5-deoxyadenosine salvage pathway	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-8131		sm5tr1pi	S-methyl-5-thioribose-1-phosphate isomerase	
rxn39252	=		-1:cpd30797:0:0:"5-deoxy-D-ribulose-1-phosphate";1:cpd00071:0:0:"Acetaldehyde";1:cpd00095:0:0:"Glycerone-phosphate"	[SW] Reaction corrected for 5-deoxyadenosine salvage pathway	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-8131				
									
rxn23045				[SW] Reaction required for aerobic thiamine biosynthesis	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-12614				TRUE
rxn07291		TRUE		[SW] duplicate reaction to rxn25839. Removing rxn07291					
rxn07292		TRUE		[SW] duplicate reaction to rxn25837. Removing rxn07292					
rxn07293		TRUE		[SW] incomplete reaction and dead end					
rxn07294		TRUE		[SW] incomplete reaction and dead end					
									
rxn90085	>		-1:cpd00313:0:0:"Quercetin";-1:cpd00005:0:0:"NADPH";-2:cpd00067:0:0:"H+";1:cpd01135:0:0:"Taxifolin";1:cpd00006:0:0:"NADP"	[SW] new pathway for anaerobic quercetin degradation	10.1128/AEM.67.12.5558-5567.2001		Quc-red	Quercetin reductase	
rxn90086	=		-1:cpd01135:0:0:"Taxifolin";1:cpd90015:0:0:"Alphitonin"	[SW] new pathway for anaerobic quercetin degradation. Chalcone isomerase EC 5.5.1.6	10.1128/JB.00490-16		tai	Taxofolin isomerase	
rxn90087	>		-1:cpd90015:0:0:"Alphitonin";-2:cpd00001:0:0:"H2O";-1:cpd00003:0:0:"NAD";1:cpd00004:0:0:"NADH";2:cpd00067:0:0:"H+";1:cpd00011:0:0:"CO2";1:cpd01473:0:0:"Phloroglucinol";1:cpd00854:0:0:"Homoprotocatechuate"	[SW] new pathway for anaerobic quercetin degradation	10.1128/AEM.67.12.5558-5567.2001		Alph-decarboxy-oxi	Alphitonine decarboxylase (oxidative)	
rxn90088	>		-1:cpd00001:0:0:"H2O";-1:cpd00002:0:0:"ATP";-1:cpd00313:1:0:"Quercetin";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd00313:0:0:"Quercetin";1:cpd00067:0:0:"H+"	[SW] ABC transporter for Quercetin import			Quc-abc-transport	Quercetin ABC transporter (putative)	
rxn90089	=		-1:cpd00854:0:0:"Homoprotocatechuate";-1:cpd00067:0:0:"H+";1:cpd00854:1:0:"Homoprotocatechuate";1:cpd00067:1:0:"H+"	[SW] Homoprotocatechuate/3,4-dihydroxyphenyl-acetate permease			34DOPACpermease	3,4-dihydroxyphenylacetate permease (putative)	
									
rxn43573	>		-1:cpd07946:0:0:4-Hydroxybutyryl-CoA;1:cpd00001:0:0:H2O;1:cpd00650:0:0:Crotonyl-CoA	[JZ] Added from new seed reactions + forward direction only	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-8890			4-hydroxybutanoyl-CoA dehydratase	
rxn32427			-1:cpd00006:0:0:"NADP";-1:cpd12173:0:0:"Reduced flavodoxin";1:cpd00005:0:0:"NADPH";1:cpd12207:0:0:"Oxidized flavodoxin";2:cpd00067:0:0:"H+"	[SW] approved reaction	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=FLAVONADPREDUCT-RXN		FPR	Flavodoxin-NADP+ reductase 	TRUE
									
rxn90090	>		-1:cpd00007:0:0:"O2";-1:cpd00013:0:0:"NH3";-1:cpd15561:0:0:"Ubiquinol-8";1:cpd00001:0:0:"H2O";1:cpd00067:0:0:"H+";1:cpd00165:0:0:"Hydroxylamine";1:cpd15560:0:0:"Ubiquinone-8"	[JZ] Electron carrier is not certain but quinone pool is used in other metabolic models	https://amb-express.springeropen.com/track/pdf/10.1186/s13568-018-0635-y.pdf		AMO	ammonia monooxygenase	
rxn40053	>		-1:cpd00001:0:0:"H2O";-4:cpd00109:0:0:"Cytochrome c3+";-1:cpd00165:0:0:"Hydroxylamine";5:cpd00067:1:0:"H+";1:cpd00075:0:0:"Nitrite";4:cpd00110:0:0:"Cytochrome c2+"	[JZ] imported from new seed reactions + corrected to only forward + proton pumping	https://modelseed.org/biochem/reactions/rxn40053 https://amb-express.springeropen.com/track/pdf/10.1186/s13568-018-0635-y.pdf 		HAO	hydroxylamine dehydrogenase	
rxn90091	>		-1:cpd00001:0:0:"H2O";-1:cpd00075:0:0:"Nitrite";-2:cpd00109:0:0:"Cytochrome c3+";2:cpd00067:0:0:"H+";1:cpd00209:0:0:"Nitrate";2:cpd00110:0:0:"Cytochrome c2+"	[JZ] identical to rxn20694 but with different cytochrome pair	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=P282-PWY		NOR	Nitrite oxidoreductase	
rxn90092	>		-3:cpd00067:1:0:"H+";-2:cpd00110:0:0:"Cytochrome c2+";-1:cpd15560:0:0:"Ubiquinone-8";2:cpd00109:0:0:"Cytochrome c3+";1:cpd15561:0:0:"Ubiquinol-8";1:cpd00067:0:0:"H+"	[JZ] Electrons from cytochrome are transferred to quinone pool (hypothetical in amonia oxidation)	https://amb-express.springeropen.com/track/pdf/10.1186/s13568-018-0635-y.pdf https://core.ac.uk/download/pdf/82626765.pdf		QRED	Quinone reductase	
rxn90093	<		-1:cpd00001:0:0:"H2O";-1:cpd00418:0:0:"NO";-1:cpd00109:0:0:"Cytochrome c3+";2:cpd00067:0:0:"H+";1:cpd00075:0:0:"Nitrite";1:cpd00110:0:0:"Cytochrome c2+"	[JZ] identical to rxn20286 but with different cytochrome pair	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=NITRITE-REDUCTASE-CYTOCHROME-RXN		NIR	Nitrite reductase (NO forming)	
rxn90094	=		-1:cpd00001:0:0:"H2O";-1:cpd00659:0:0:"Nitrous oxide";-2:cpd00109:0:0:"Cytochrome c3+";2:cpd00067:1:0:"H+";2:cpd00418:0:0:"NO";2:cpd00110:0:0:"Cytochrome c2+"	[JZ] identical to rxn20282 but with different cytochrome pair and periplasm protons	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=NITRIC-OXIDE-REDUCTASE-RXN		NOR	nitric oxide reductase (cytochrome c)	
rxn90095	<		-1:cpd00001:0:0:"H2O";-1:cpd00528:0:0:"N2";-2:cpd00109:0:0:"Cytochrome c3+";2:cpd00067:1:0:"H+";1:cpd00659:0:0:"Nitrous oxide";2:cpd00110:0:0:"Cytochrome c2+"	[JZ] identical to rxn22446 but with different cytochrome pair and periplasm protons	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-12130		N2OR	nitrous-oxide reductase	
									
rxn90096	>		-1:cpd00971:0:0:"Na+";-1:cpd00067:1:0:"H+";-1:cpd00519:0:0:"D-methylmalonyl-CoA";1:cpd00011:0:0:"CO2";1:cpd00086:0:0:"Propionyl-CoA";1:cpd00971:1:0:"Na+"	[SW] Reaction can generate a sodium gradient for subsequent ATP production in Veillonella 	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-19738		MMalCoA-DC-Na	S-methylmalonyl-CoA decarboxylase (sodium-transporting) 	
rxn90097	>		-1:cpd03971:0:0:"Genistein";-2:cpd00005:0:0:"NADPH";-2:cpd00067:0:0:"H+";1:cpd90016:0:0:"6'-Hydroxy-O-desmethylangolensin";2:cpd00006:0:0:"NADP"	[SW] new pathway for anaerobic genistein degradation	Schoefer et al. FEMS Microbiology Letters 208 (2002) 197-202		Gsn-red	Genistein reductase	
rxn90098	>		-1:cpd00001:0:0:"H2O";-1:cpd00002:0:0:"ATP";-1:cpd03971:1:0:"Genistein";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd03971:0:0:"Genistein";1:cpd00067:0:0:"H+"	[SW] ABC transporter for Genistein import			Gsn-abc-transport	Genistein ABC transporter (putative)	
rxn90099	=		-1:cpd01975:0:0:"2-(4-Hydroxyphenyl)-propionate";-1:cpd00067:0:0:"H+";1:cpd01975:1:0:"2-(4-Hydroxyphenyl)-propionate";1:cpd00067:1:0:"H+"	[SW] 2-(4-Hydroxyphenyl)-propionate permease			4OPPPA-permease	 2-(4-Hydroxyphenyl)-propionate permease (putative)	
rxn90100	>		-1:cpd90016:0:0:"6'-Hydroxy-O-desmethylangolensin";-1:cpd00001:0:0:"H2O";1:cpd00067:0:0:"H+";1:cpd01473:0:0:"Phloroglucinol";1:cpd01975:0:0:"2-(4-Hydroxyphenyl)-propionate"	[SW] Part of proposed anaerobic Genistein degradation as in E. ramulus	Schoefer et al. FEMS Microbiology Letters 208 (2002) 197-202		6O-O-Desmetyl-AGL	6'-Hydroxy-O-desmethylangolensin hydrolase	
									
rxn09809		TRUE		[SW] model specific reaction					
rxn09726		TRUE		[SW] model specific reaction					
rxn05510		TRUE		[SW] generic reaction.					
rxn12877		TRUE		[SW] model specific reaction					
rxn13038		TRUE		[SW] model specific reaction					
rxn13040		TRUE		[SW] generic reaction.					
									
rxn47991	>		-1:cpd00001:0:0:"H2O";-1:cpd35525:0:0:"1-(6-sulfo-alpha-D-quinovosyl)glycerol";1:cpd00100:0:0:"Glycerol";1:cpd22614:0:0:"sulfoquinovose"	[SW] imported from new seed reactions. Important for sulfoquinovose degradation	https://biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7446		sulfoquinovosidase	sulfoquinovosidase	
rxn48462	=		-1:cpd22614:0:0:"sulfoquinovose";1:cpd35501:0:0:"6-deoxy-6-sulfo-D-fructose"	[SW] imported from new seed reactions. Important for sulfoquinovose degradation	https://biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7446		sulfoquinovose isomerase	sulfoquinovose isomerase	
rxn41748	>		-1:cpd00002:0:0:"ATP";-1:cpd35501:0:0:"6-deoxy-6-sulfo-D-fructose";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd32891:0:0:"6-deoxy-6-sulfo-D-fructose 1-phosphate"	[SW] imported from new seed reactions. Important for sulfoquinovose degradation	https://biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7446		sulfofructose kinase	sulfofructose kinase	
rxn42916	>		-1:cpd32891:0:0:"6-deoxy-6-sulfo-D-fructose 1-phosphate";1:cpd00095:0:0:"Glycerone-phosphate";1:cpd31357:0:0:"2-Hydroxy-3-oxopropane-1-sulfonate"	[SW] imported from new seed reactions. Important for sulfoquinovose degradation	https://biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7446		sulfofructosephosphate aldolase	sulfofructosephosphate aldolase	
rxn40453	<		-1:cpd00003:0:0:"NAD";-1:cpd31356:0:0:"2,3-Dihydroxypropane-1-sulfonate";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd31357:0:0:"2-Hydroxy-3-oxopropane-1-sulfonate"	[SW] imported from new seed reactions. Important for sulfoquinovose degradation	https://biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7446		sulfolactaldehyde 3-reductase	sulfolactaldehyde 3-reductase	
									
rxn90101	=		-1:cpd22614:1:0:"sulfoquinovose";-1:cpd00067:1:0:"H+";1:cpd22614:0:0:"sulfoquinovose";1:cpd00067:0:0:"H+"	[SW] Importer of sulfoquinovose	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=TRANS-RXN0-580		sulfoquinovose transporter	putative sulfoquinovose transporter	
rxn90102	=		-1:cpd31356:1:0:"(S)-2,3-Dihydroxypropane-1-sulfonate";-1:cpd00067:1:0:"H+";1:cpd31356:0:0:"(S)-2,3-Dihydroxypropane-1-sulfonate";1:cpd00067:0:0:"H+"	[SW] Importer for DHPS			DHPS transporter	DHPS transporter	
									
rxn90103	>		-1:cpd00003:0:0:"NAD";-5:cpd00001:0:0:"H2O";-5:cpd00002:0:0:"ATP";1:cpd00004:0:0:"NADH";5:cpd00008:0:0:"ADP";5:cpd00009:0:0:"Phosphate";4:cpd00067:0:0:"H+"	[JZ] Reduction of NAD needed for reverse electron transport in chemolithotrophy	10.1016/j.watres.2019.01.054			Reverse electron transport to NAD	
rxn90104	>		-1:cpd00006:0:0:"NADP";-5:cpd00001:0:0:"H2O";-5:cpd00002:0:0:"ATP";1:cpd00005:0:0:"NADPH";5:cpd00008:0:0:"ADP";5:cpd00009:0:0:"Phosphate";4:cpd00067:0:0:"H+"	[JZ] Reduction of NADP needed for reverse electron transport in chemolithotrophy	10.1016/j.watres.2019.01.054			Reverse electron transport to NADP	
									
rxn13935		TRUE		[SW] Scaled duplicate to rxn08972					
rxn13945		TRUE		[SW] Scaled duplicate to rxn08972					
rxn13928		TRUE		[SW] Scaled duplicate to rxn08972					
rxn13927		TRUE		[SW] Scaled duplicate to rxn08972					
rxn10122		TRUE		[SW] Scaled duplicate to rxn08972					
									
rxn00551	>			[SW] reverse transformation (f16p - > f6p) is facilitated by different enzymes: EC  4.1.2.13, EC 2.7.1.146, EC 3.1.3.11					
rxn15298	>			[SW] reverse transformation (f16p - > f6p) is facilitated by different enzymes: EC  4.1.2.13, EC 2.7.1.146, EC 3.1.3.11					
rxn00553	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=SUCROSE-PHOSPHATE-SYNTHASE-RXN				
									
rxn01215	>			[SW] Unsure. Described for formation of g16p and exergonic	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GLUCOSE-16-BISPHOSPHATE-SYNTHASE-RXN				
rxn00258		TRUE		[SW] EC 2.1.3.1 acts on Propionyl-CoA and not on Acetyl-CoA	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.1.3.1-RXN				
									
rxn05231	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=ADPREDUCT-RXN				
rxn05232	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=ADPREDUCT-RXN				
rxn05233	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GDPREDUCT-RXN				
rxn05234	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GDPREDUCT-RXN				
rxn05235	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GDPREDUCT-RXN				
rxn05236	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GDPREDUCT-RXN				
rxn06076	<			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GDPREDUCT-RXN				
rxn06075	<			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GDPREDUCT-RXN				
									
rxn00520	>			[SW] highly exergonic according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-12511				
rxn33785		TRUE		[SW] duplicate to rxn00520. Removing					
									
rxn10981		TRUE		[SW] no equivalent in other databases except one specific model from BIGG	https://modelseed.org/biochem/reactions/rxn10981				
									
rxn00622		TRUE		[SW] generic reaction: Alcohol					
rxn01078		TRUE		[SW] generic reaction: Alcohol					
rxn04035		TRUE		[SW] generic reaction: Alcohol					
rxn05874		TRUE		[SW] generic reaction: Alcohol					
rxn05876		TRUE		[SW] generic reaction: Alcohol					
rxn06005		TRUE		[SW] generic reaction: Alcohol					
rxn06035		TRUE		[SW] generic reaction: Alcohol					
rxn06184		TRUE		[SW] generic reaction: Alcohol					
rxn06328		TRUE		[SW] generic reaction: Alcohol					
rxn06349		TRUE		[SW] generic reaction: Alcohol					
rxn15210		TRUE		[SW] generic reaction: Alcohol					
rxn15211		TRUE		[SW] generic reaction: Alcohol					
rxn15242		TRUE		[SW] generic reaction: Alcohol					
rxn15243		TRUE		[SW] generic reaction: Alcohol					
rxn16302		TRUE		[SW] generic reaction: Alcohol					
rxn16303		TRUE		[SW] generic reaction: Alcohol					
rxn05875		TRUE		[SW] generic reaction: Alcohol					
rxn05877		TRUE		[SW] generic reaction: Alcohol					
rxn05878		TRUE		[SW] generic reaction: Alcohol					
rxn06573		TRUE		[SW] generic reaction: Alcohol					
rxn06615		TRUE		[SW] generic reaction: Alcohol					
rxn11604		TRUE		[SW] generic reaction: Alcohol					
rxn12013		TRUE		[SW] generic reaction: Alcohol					
rxn15464		TRUE		[SW] generic reaction: Alcohol					
rxn15465		TRUE		[SW] generic reaction: Alcohol					
rxn11042		TRUE		[SW] generic reaction: an acyl-CoA					
rxn11061		TRUE		[SW] generic reaction: an acyl-CoA					
rxn11044		TRUE		[SW] generic reaction: a trans-enoyl-CoA(n)					
rxn11043		TRUE		[SW] generic reaction: a trans-enoyl-CoA(n)					
rxn11041		TRUE		[SW] generic reaction: a fatty-acid(n)					
rxn11042		TRUE		[SW] generic reaction: a fatty-acid(n)					
rxn16265		TRUE		[SW] generic reaction: Acceptor beta-D-glucuronoside					
rxn12330		TRUE		[SW] Generic/model-specific reaction					
									
rxn02260	>			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-6384				
rxn16149	<			[SW] changed according to metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8974				
rxn00503	>			[SW] changed according to metacyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=PYRROLINECARBDEHYDROG-RXN				
rxn00504	>			[SW] changed according to metacyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=PYRROLINECARBDEHYDROG-RXN				
rxn20649	>			[SW] changed according to metacyc	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=PYRROLINECARBDEHYDROG-RXN				
									
rxn08986		TRUE		[SW] duplicate reaction to rxn05466					
rxn08987		TRUE		[SW] duplicate reaction to rxn05466					
rxn09736		TRUE		[SW] duplicate reaction to rxn05466					
rxn09835		TRUE		[SW] duplicate reaction to rxn05466					
rxn13364		TRUE		[SW] duplicate reaction to rxn05466					
rxn29187		TRUE		[SW] duplicate reaction to rxn05466					
rxn29241		TRUE		[SW] duplicate reaction to rxn05466					
rxn29242		TRUE		[SW] duplicate reaction to rxn05466					
									
rxn11750			-1:cpd00009:0:0:"Phosphate";-1:cpd16329:0:0:"Doxifluridine";1:cpd04810:0:0:"5-FU";1:cpd16441:0:0:"5-Deoxyribose-1-phosphate"	[SW] Corrected charge and mass balance.					
rxn11029			-1:cpd00067:0:0:"H+";-1:cpd00004:0:0:"NADH";-1:cpd16121:0:0:"2,5-diketo-3-deoxygluconate";1:cpd00003:0:0:"NAD";1:cpd00176:0:0:"2-keto-3-deoxygluconate"	[SW] Corrected charge and mass balance.					
rxn12333			-1:cpd03584:0:0:"UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine";-1:cpd16594:0:0:"3-hydroxyacyl-acp";1:cpd02835:0:0:"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine";1:cpd11493:0:0:"ACP";1:cpd00067:0:0:"H+"	[SW] Corrected charge and mass balance.					
rxn11345			-1:cpd00067:0:0:"H+";-1:cpd00869:0:0:"4-methylthio 2-oxobutyrate";1:cpd00011:0:0:"CO2";1:cpd16244:0:0:"MTAL"						
									
rxn13006		TRUE		[SW] Duplicate reaction to rxn08043 but with wrong metabolite identifier					
rxn13009		TRUE		[SW] Duplicate reaction to rxn08764 but with wrong metabolite identifier					
rxn11512		TRUE		[SW] Incomplete and unbalanced reaction					
rxn08257	=			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-14936				
rxn09422			-6:cpd00005:0:0:"NADPH";-9:cpd00067:0:0:"H+";-3:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd11494:0:0:"Acetyl-ACP";3:cpd00001:0:0:"H2O";6:cpd00006:0:0:"NADP";3:cpd00011:0:0:"CO2";1:cpd11470:0:0:"Octanoyl-ACP";3:cpd11493:0:0:"ACP"	[SW] Corrected charge and mass balance.					
rxn09428			-2:cpd00005:0:0:"NADPH";-3:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd15277:0:0:"Palmitoyl-ACP";1:cpd00001:0:0:"H2O";2:cpd00006:0:0:"NADP";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd15268:0:0:"Octadecanoyl-ACP"	[SW] Corrected charge and mass balance.					
rxn09439			-2:cpd00005:0:0:"NADPH";-3:cpd00067:0:0:"H+";-1:cpd11474:0:0:"Decanoyl-ACP";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";1:cpd00001:0:0:"H2O";2:cpd00006:0:0:"NADP";1:cpd00011:0:0:"CO2";1:cpd11468:0:0:"Dodecanoyl-ACP";1:cpd11493:0:0:"ACP"	[SW] Corrected charge and mass balance.					
rxn11091	>		-1:cpd00003:0:0:"NAD";-1:cpd16167:0:0:"dihydroorotate";1:cpd00004:0:0:"NADH";1:cpd00247:0:0:"Orotate";1:cpd00067:0:0:"H+"	[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=OROTATE-REDUCTASE-NADH-RXN				
rxn11157			-1:cpd00067:0:0:"H+";-1:cpd00343:0:0:"N-Carbamoyl-L-aspartate";1:cpd00001:0:0:"H2O";1:cpd16167:0:0:"dihydroorotate"	[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=DIHYDROOROT-RXN				
rxn14270			-1:cpd00017:0:0:"S-Adenosyl-L-methionine";-1:cpd08368:0:0:"Cobalt-precorrin 2";1:cpd00019:0:0:"S-Adenosyl-homocysteine";1:cpd17535:0:0:"Cobalt-factor III"	[SW] Corrected charge and mass balance.					
									
rxn23867			-1:cpd00001:0:0:"H2O";-1:cpd07105:0:0:"Daidzin";1:cpd00027:0:0:"D-Glucose";1:cpd07097:0:0:"Daidzein"	[SW] Replaced Glucose identifier to standard					
rxn22013	>		-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd07097:0:0:"Daidzein";1:cpd00006:0:0:"NADP";1:cpd90018:0:0:"(R)-4',7-dihydroxyisoflavanone"	[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-11640				
