# gapseq version: 1.3.1 cb94bcc
# Sequence DB md5sum: 17e92c9 (2023-12-12, Bacteria)
# Genome format: prot
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-5744|	glyoxylate assimilation	false	46	0	0	0	RXN-8974 RXN-6383 RXN-9087 RXN0-5055 BIOTIN-CARBOXYL-RXN RXN0-5224 
|PWY-5747|	2-methylcitrate cycle II	true	100	0	1	1	PROPIONATE--COA-LIGASE-RXN 2-METHYLCITRATE-SYNTHASE-RXN METHYLISOCITRATE-LYASE-RXN 4.2.1.99-RXN RXN-8979 RXN-8977 
|PWY-5749|	itaconate degradation	false	50	0	1	0	RXN-8987 RXN-8988 
|PWY-5755|	4-hydroxybenzoate biosynthesis II (bacteria)	true	100	0	0	0	CHORPYRLY-RXN 
|PWY-5757|	fosfomycin biosynthesis	false	0	0	1	0	
|PWY-5766|	L-glutamate degradation X	true	100	0	0	0	GLUTAMATE-DEHYDROGENASE-NADP+-RXN 
|PWY-5770|	phenazine-1-carboxylate biosynthesis	false	33	0	1	0	RXN-9030 RXN-17683 RXN-17684 
|PWY-5776|	2-hydroxyphenazine biosynthesis	false	0	0	0	0	
|PWY-5782|	2-keto-L-gulonate biosynthesis	false	66	0	0	0	RXN-8782 RXN-9069 
|PWY-5783|	octaprenyl diphosphate biosynthesis	true	100	0	0	0	RXN-8992 
|PWY-5785|	di-trans,poly-cis-undecaprenyl phosphate biosynthesis	true	100	0	0	0	RXN-8999 UNDECAPRENYL-DIPHOSPHATASE-RXN 
|PWY-5794|	malonate degradation I (biotin-independent)	false	0	0	0	0	
|PWY-5796|	malonate decarboxylase activation	false	50	0	1	0	2.7.8.25-RXN 
|PWY-5805|	nonaprenyl diphosphate biosynthesis I	true	100	0	0	0	TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN 
|PWY-5806|	all-trans-decaprenyl diphosphate biosynthesis	true	100	0	0	0	RXN-9106 
|PWY-5807|	heptaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5816|	all trans undecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5817|	dodecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5818|	validamycin biosynthesis	false	23	3	0	0	
|PWY-5830|	CDP-ascarylose biosynthesis	false	0	0	0	0	
|PWY-5831|	CDP-abequose biosynthesis	false	0	0	0	0	
|PWY-5832|	CDP-paratose biosynthesis	false	0	0	0	0	
|PWY-5833|	CDP-4-dehydro-3,6-dideoxy-D-glucose biosynthesis	false	0	0	0	0	
|PWY-5834|	CDP-tyvelose biosynthesis	false	0	0	0	0	
|PWY-5837|	2-carboxy-1,4-naphthoquinol biosynthesis	true	100	0	1	1	O-SUCCINYLBENZOATE-COA-LIG-RXN O-SUCCINYLBENZOATE-COA-SYN-RXN ISOCHORSYN-RXN 2.5.1.64-RXN RXN-9310 NAPHTHOATE-SYN-RXN RXN-9311 
|PWY-5839|	menaquinol-7 biosynthesis	true	100	0	0	0	RXN-9190 RXN-9191 
|PWY-5844|	menaquinol-9 biosynthesis	true	100	0	0	0	RXN-9205 
|PWY-5849|	menaquinol-6 biosynthesis	true	100	0	0	0	RXN-9220 
|PWY-5851|	demethylmenaquinol-9 biosynthesis	true	100	0	0	0	RXN-9204 
|PWY-5852|	demethylmenaquinol-8 biosynthesis I	true	100	0	0	0	DMK-RXN 
|PWY-5853|	demethylmenaquinol-6 biosynthesis I	true	100	0	0	0	RXN-9217 
|PWY-5855|	ubiquinol-7 biosynthesis (early decarboxylation)	true	100	1	2	2	RXN-9225 RXN-9227 RXN-9228 RXN-9222 RXN-9223 RXN-9224 RXN-9229 
|PWY-5856|	ubiquinol-9 biosynthesis (early decarboxylation)	true	100	0	2	2	RXN-9239 RXN-9240 RXN-9241 RXN-9238 2.1.1.64-RXN RXN-9242 RXN-9243 2.5.1.39-RXN 
|PWY-5857|	ubiquinol-10 biosynthesis (early decarboxylation)	true	100	0	2	2	RXN-9233 RXN-9234 RXN-9235 RXN-9236 RXN-9237 RXN-9230 RXN-9231 RXN-9232 
|PWY-5870|	ubiquinol-8 biosynthesis (late decarboxylation)	true	100	1	0	0	OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN DHHB-METHYLTRANSFER-RXN 2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN 2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN 4OHBENZOATE-OCTAPRENYLTRANSFER-RXN CHORPYRLY-RXN RXN-9277 RXN-9280 
|PWY-5875|	staphyloxanthin biosynthesis	false	0	0	0	0	
|PWY-5885|	wax esters biosynthesis II	false	25	2	0	0	RXN-7904 
|PWY-5886|	3-(4-hydroxyphenyl)pyruvate biosynthesis	true	100	0	0	0	TYROSINE-AMINOTRANSFERASE-RXN 
|PWY-5887|	albaflavenone biosynthesis	false	0	0	0	0	
|PWY-5888|	rhodoquinone-10 biosynthesis	false	0	1	0	0	
|PWY-5890|	menaquinol-10 biosynthesis	true	100	0	0	0	RXN-9358 RXN-9361 
|PWY-5891|	menaquinol-11 biosynthesis	true	100	0	0	0	RXN-9359 RXN-9362 
|PWY-5892|	menaquinol-12 biosynthesis	true	100	0	0	0	RXN-9360 RXN-9363 
|PWY-5893|	tridecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5895|	menaquinol-13 biosynthesis	true	100	0	0	0	RXN-9365 RXN-9366 
|PWY-5901|	2,3-dihydroxybenzoate biosynthesis	true	100	0	0	0	ISOCHORSYN-RXN ISOCHORMAT-RXN DHBDEHYD-RXN 
|PWY-5913|	partial TCA cycle (obligate autotrophs)	true	100	0	1	1	FUMHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN ACONITATEDEHYDR-RXN PEPCARBOX-RXN ISOCITDEH-RXN MALATE-DEHYDROGENASE-ACCEPTOR-RXN RXN-14971 
|PWY-5915|	phycoerythrobilin biosynthesis I	false	0	0	2	0	
|PWY-5917|	phycocyanobilin biosynthesis	false	0	0	1	0	
|PWY-5921|	glutaminyl-tRNAgln biosynthesis via transamidation	false	50	0	0	0	RXN-9386 GLUTAMIN-RXN 
|PWY-5922|	(4R)-carveol and (4R)-dihydrocarveol degradation	false	0	8	0	0	
|PWY-5923|	limonene degradation I (D-limonene)	false	0	2	1	0	
|PWY-5924|	limonene degradation II (L-limonene)	false	0	2	1	0	
|PWY-5927|	(4S)-carveol and (4S)-dihydrocarveol degradation	false	0	8	0	0	
|PWY-5929|	puromycin biosynthesis	false	0	5	0	0	
|PWY-5930|	terpentecin biosynthesis	false	0	1	0	0	
|PWY-5935|	1-tuberculosinyladenosine biosynthesis	false	0	0	0	0	
|PWY-5938|	pyruvate fermentation to (R)-acetoin I	true	100	0	1	1	ACETOLACTSYN-RXN RXN-11036 
|PWY-5939|	pyruvate fermentation to (R)-acetoin II	false	50	0	1	0	ACETOLACTSYN-RXN 
|PWY-5940|	streptomycin biosynthesis	false	11	8	0	0	STREPTOMYCIN-6-PHOSPHATASE-RXN PHOSPHOGLUCMUT-RXN 
|PWY-5941|	glycogen degradation II	true	83	0	0	0	GLYCOPHOSPHORYL-RXN RXN-9025 PHOSPHOGLUCMUT-RXN RXN-19947 GLUCOKIN-RXN 
|PWY-5943|	&beta;-carotene biosynthesis	false	0	0	0	0	
|PWY-5944|	zeaxanthin biosynthesis	false	0	0	0	0	
|PWY-5945|	violaxanthin, antheraxanthin and zeaxanthin interconversion	false	0	2	0	0	
|PWY-5946|	&alpha;-carotene biosynthesis	false	0	1	0	0	
|PWY-5947|	lutein biosynthesis	false	0	1	0	0	
|PWY-5950|	geosmin biosynthesis	false	0	0	0	0	
|PWY-5951|	(R,R)-butanediol biosynthesis	false	0	0	0	0	
|PWY-5963|	molybdenum cofactor sulfulylation (eukaryotes)	false	0	0	0	0	
|PWY-5964|	guanylyl molybdenum cofactor biosynthesis	true	100	0	0	0	RXN0-262 
|PWY-5971|	palmitate biosynthesis II (type II fatty acid synthase)	true	100	0	1	1	RXN-9657 RXN-9658 RXN-9520 RXN-9518 RXN-9516 RXN-9514 4.2.1.58-RXN RXN-9523 RXN-9524 RXN-9659 4.2.1.59-RXN RXN-9527 RXN-9528 RXN-9660 RXN-9531 RXN-9532 RXN-9533 RXN-9661 RXN-9535 RXN-9536 RXN-9537 RXN-9662 RXN-9539 RXN-9540 4.2.1.61-RXN RXN-9663 RXN-9549 3.1.2.21-RXN RXN-9655 RXN-9623 RXN-16393 
|PWY-5973|	cis-vaccenate biosynthesis	true	100	0	1	0	RXN-9555 2.3.1.179-RXN RXN-9556 RXN-9557 RXN-9558 
|PWY-5978|	kanosamine biosynthesis I	false	0	0	2	0	
|PWY-5979|	3-amino-5-hydroxybenzoate biosynthesis	false	16	1	0	0	
|PWY-5981|	CDP-diacylglycerol biosynthesis III	true	100	0	1	1	CDPDIGLYSYN-RXN GLYC3PDEHYDROGBIOSYN-RXN 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN RXN-9590 RXN-9591 
|PWY-5982|	sulfoacetaldehyde degradation II	true	100	0	1	1	RXN-9592 
|PWY-5983|	trehalose biosynthesis VI	false	0	0	0	0	
|PWY-5984|	rifamycin B biosynthesis	false	7	6	0	0	RXN-20247 
|PWY-5985|	trehalose biosynthesis VII	true	100	0	0	0	RXN-9613 
|PWY-5989|	stearate biosynthesis II (bacteria and plants)	true	100	0	0	0	RXN-9632 RXN-9633 RXN-9634 RXN-9635 RXN-9548 RXN-16380 
|PWY-5994|	palmitate biosynthesis I (type I fatty acid synthase)	true	100	2	0	0	RXN66-614 RXN66-616 RXN66-617 RXN66-618 RXN66-619 RXN66-620 RXN66-621 RXN66-622 RXN66-623 RXN66-624 RXN66-625 RXN66-626 RXN66-627 RXN66-628 RXN66-629 RXN66-630 RXN66-631 RXN66-632 RXN66-633 RXN66-634 RXN66-635 RXN66-636 RXN66-637 RXN66-638 RXN66-639 RXN66-640 RXN66-641 RXN66-642 RXN66-643 
|PWY-5998|	&gamma;-linolenate biosynthesis I (plants)	false	0	1	0	0	
|PWY5F9-12|	biphenyl degradation	false	50	0	1	0	1.3.1.56-RXN 3.7.1.8-RXN 
|PWY5F9-3233|	phthalate degradation (aerobic)	true	66	0	1	1	RXN-11679 RXN5F9-56 
|PWY-6003|	gramicidin S biosynthesis	false	0	0	0	0	
|PWY-6011|	amygdalin and prunasin degradation	false	0	1	0	0	
|PWY-6012-1|	acyl carrier protein activation	true	100	0	0	0	HOLO-ACP-SYNTH-RXN 
|PWY-6012|	acyl carrier protein metabolism	true	100	0	0	0	3.1.4.14-RXN HOLO-ACP-SYNTH-RXN 
|PWY-6019|	pseudouridine degradation	true	100	0	0	0	RXN0-5398 PSEUDOURIDINE-KINASE-RXN 
|PWY-6021|	nitrilotriacetate degradation	false	0	1	0	0	
|PWY-6028|	acetoin degradation	true	100	0	0	0	RXN-22435 RXN-22436 RXN-22437 
|PWY-6038|	citrate degradation	true	100	0	0	0	CITTRANS-RXN CITRYLY-RXN 
|PWY-6041|	4-sulfocatechol degradation	false	25	0	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6043|	ethanedisulfonate degradation	false	0	1	0	0	
|PWY-6044|	methanesulfonate degradation	false	0	0	0	0	
|PWY-6045|	methylthiopropanonate degradation II (demethylation)	false	0	1	0	0	
|PWY-6046|	dimethylsulfoniopropanoate degradation I (cleavage)	false	0	0	0	0	
|PWY-6047|	dimethyl sulfide degradation I	false	0	0	0	0	
|PWY-6048|	methylthiopropanoate degradation I (cleavage)	false	66	0	0	0	RXN-16010 RXN-16011 RXN-16012 RXN-16013 
|PWY-6050|	dimethyl sulfoxide degradation	true	100	0	0	0	RXN-9739 
|PWY-6052|	dimethylsulfoniopropanoate degradation III (demethylation)	false	0	0	0	0	
|PWY-6053|	dimethylsulfoniopropanoate biosynthesis III (algae and phytoplankton)	false	25	2	0	0	R15-RXN 
|PWY-6056|	dimethylsulfoniopropanoate degradation II (cleavage)	false	0	0	0	0	
|PWY-6057|	dimethylsulfide to cytochrome c2 electron transfer	false	0	0	0	0	
|PWY-6058|	dimethyl sulfone degradation	false	0	1	0	0	
|PWY-6059|	dimethyl sulfide degradation II (oxidation)	false	25	0	0	0	RXN-18086 
|PWY-6060|	malonate degradation II (biotin-dependent)	false	0	0	0	0	
|PWY-6069|	indigo biosynthesis	true	100	0	0	0	RXN-9819 
|PWY-6074|	zymosterol biosynthesis	false	25	0	0	0	RXN66-313 RXN66-318 
|PWY-6077|	anthranilate degradation II (aerobic)	false	50	0	0	0	ANTHRANILOYL-COA-MONOOXYGENASE-RXN 
|PWY-6079|	anthranilate degradation I (aerobic)	false	0	0	0	0	
|PWY-6080|	4-ethylphenol degradation (anaerobic)	false	66	0	1	0	RXN-9834 RXN-9833 OHBENZCOARED-RXN RXN-11246 
|PWY-6081|	1,3-dichlorobenzene degradation	false	50	0	0	0	RXN-9854 
|PWY-6082|	alginate biosynthesis II (bacterial)	false	0	3	1	0	
|PWY-6083|	chlorobenzene degradation	false	50	0	0	0	RXN-9859 
|PWY-6084|	3,5-dichlorocatechol degradation	false	50	1	0	0	RXN-9857 MALEYLACETATE-REDUCTASE-RXN 
|PWY-6085|	2,4-dichlorophenoxyacetate degradation	false	0	0	1	0	
|PWY-6086|	4-chloro-2-methylphenoxyacetate degradation	false	0	0	1	0	
|PWY-6087|	4-chlorocatechol degradation	false	50	0	1	0	CARBOXYMETHYLENEBUTENOLIDASE-RXN MALEYLACETATE-REDUCTASE-RXN 
|PWY-6088|	3-chlorobenzoate degradation I (via chlorocatechol)	false	0	2	0	0	
|PWY-6089|	3-chlorocatechol degradation I (ortho)	false	40	0	1	0	MALEYLACETATE-REDUCTASE-RXN RXN-9868 
|PWY-6090|	1,2-dichlorobenzene degradation	false	50	0	0	0	RXN-9879 
|PWY-6091|	1,2,4-trichlorobenzene degradation	false	50	0	0	0	RXN-9880 
|PWY-6093|	4,5-dichlorocatechol degradation	false	40	0	1	0	MALEYLACETATE-REDUCTASE-RXN RXN-9887 
|PWY-6094|	3,4,6-trichlorocatechol degradation	false	33	0	1	0	MALEYLACETATE-REDUCTASE-RXN RXN-9890 
|PWY-6099|	1,2,4,5-tetrachlorobenzene degradation	false	0	0	0	0	
|PWY-6102|	5-chloro-3-methyl-catechol degradation	false	0	0	0	0	
|PWY-6103|	3-chlorotoluene degradation I	false	50	0	0	0	RXN-9907 
|PWY-6104|	3-chlorotoluene degradation II	false	33	0	1	0	RXN-9910 
|PWY-6107|	chlorosalicylate degradation	false	28	1	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6116|	mannosylfructose biosynthesis	false	0	0	0	0	
|PWY-6120|	L-tyrosine biosynthesis III	false	25	0	1	0	CHORISMATEMUT-RXN 
|PWY-6121|	5-aminoimidazole ribonucleotide biosynthesis I	true	80	0	0	0	PRPPAMIDOTRANS-RXN GLYRIBONUCSYN-RXN GART-RXN AIRS-RXN 
|PWY-6122|	5-aminoimidazole ribonucleotide biosynthesis II	true	80	0	0	0	PRPPAMIDOTRANS-RXN GLYRIBONUCSYN-RXN AIRS-RXN GARTRANSFORMYL2-RXN 
|PWY-6123|	inosine-5'-phosphate biosynthesis I	true	100	0	3	3	SAICARSYN-RXN AICARSYN-RXN AICARTRANSFORM-RXN IMPCYCLOHYDROLASE-RXN RXN0-743 RXN0-742 
|PWY-6130|	glycerol degradation III	false	50	0	1	0	13-PROPANEDIOL-DEHYDROGENASE-RXN 
|PWY-6131|	glycerol degradation II	false	50	0	0	0	GLYCDEH-RXN 
|PWY-6132|	lanosterol biosynthesis	false	0	0	0	0	
|PWY-6139|	CMP-N-acetylneuraminate biosynthesis II (bacteria)	false	0	0	3	0	
|PWY-6140|	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate biosynthesis	false	25	0	1	0	MANNKIN-RXN 
|PWY-6143|	CMP-pseudaminate biosynthesis	false	0	0	0	0	
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	true	100	1	1	1	H2PTERIDINEPYROPHOSPHOKIN-RXN H2NEOPTERINALDOL-RXN H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN GTP-CYCLOHYDRO-I-RXN 
|PWY-6148|	tetrahydromethanopterin biosynthesis	false	21	8	0	0	H2NEOPTERINALDOL-RXN RXN-15733 CHORPYRLY-RXN 
|PWY-6151|	S-adenosyl-L-methionine salvage I	true	100	0	2	2	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN HOMOCYSMET-RXN S-ADENMETSYN-RXN 
|PWY-6153|	autoinducer AI-2 biosynthesis I	true	66	1	1	1	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN 
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	false	66	1	0	0	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN 
|PWY-6157|	autoinducer AI-1 biosynthesis	false	0	0	0	0	
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	true	100	0	0	0	CHORISMATE-SYNTHASE-RXN 2.5.1.19-RXN SHIKIMATE-KINASE-RXN SHIKIMATE-5-DEHYDROGENASE-RXN 3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6164|	3-dehydroquinate biosynthesis I	true	100	0	0	0	3-DEHYDROQUINATE-SYNTHASE-RXN DAHPSYN-RXN 
|PWY-6173|	histamine biosynthesis	false	0	0	0	0	
|PWY-6174|	mevalonate pathway II (haloarchaea)	false	42	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN IPPISOM-RXN 
|PWY-6178|	2,4,6-trichlorophenol degradation	false	25	0	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6183|	salicylate degradation I	false	0	0	0	0	
|PWY-6184|	methylsalicylate degradation	false	0	0	0	0	
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	false	14	0	1	0	RXN-10086 
|PWY-6190|	2,4-dichlorotoluene degradation	false	14	3	0	0	RXN-10093 
|PWY-6191|	2,5-dichlorotoluene degradation	false	16	2	1	0	RXN-10094 
|PWY-6192|	3,4-dichlorotoluene degradation	false	20	2	1	0	RXN-10095 
|PWY-6193|	3-chlorocatechol degradation II (ortho)	false	40	0	1	0	MALEYLACETATE-REDUCTASE-RXN CARBOXYMETHYLENEBUTENOLIDASE-RXN 
|PWY-6197|	chlorinated phenols degradation	false	0	0	0	0	
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	false	28	0	0	0	MALEYLACETATE-REDUCTASE-RXN 1.6.5.7-RXN 
|PWY-6210|	2-aminophenol degradation	false	25	0	0	0	1.2.1.32-RXN 
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	false	0	0	1	0	
|PWY-6215|	4-chlorobenzoate degradation	false	0	0	1	0	
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	false	0	0	1	0	
|PWY-6217|	3,4-dichlorobenzoate degradation	false	0	0	1	0	
|PWY-621|	sucrose degradation III (sucrose invertase)	false	75	0	1	0	FRUCTOKINASE-RXN PGLUCISOM-RXN GLUCOKIN-RXN 
|PWY-6221|	2-chlorobenzoate degradation	false	0	0	0	0	
|PWY-6223|	gentisate degradation I	false	0	0	1	0	
|PWY-6224|	salicylate degradation II	false	0	0	0	0	
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	false	0	1	0	0	
|PWY-622|	starch biosynthesis	false	90	2	2	1	GLUC1PADENYLTRANS-RXN GLYCOGENSYN-RXN RXN-14372 RXN-14371 RXN-14380 PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	false	0	2	0	0	
|PWY-6268|	adenosylcobalamin salvage from cobalamin	true	100	0	0	0	COBALADENOSYLTRANS-RXN RXN-19340 RXN-19366 
|PWY-6279|	myxol-2' fucoside biosynthesis	false	0	2	0	0	
|PWY-6280|	synechoxanthin biosynthesis	false	0	2	0	0	
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	true	100	0	3	2	RXN-10661 RXN-10660 RXN-10659 RXN-10658 RXN-10657 RXN-10656 RXN-10655 RXN-10654 RXN-9550 
|PWY-6286|	spheroidene and spheroidenone biosynthesis	false	0	0	0	0	
|PWY-6287|	neurosporene biosynthesis	false	0	0	1	0	
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	false	0	0	0	0	
|PWY-6289|	petrobactin biosynthesis	false	10	0	0	0	RXN-19493 
|PWY-6317|	D-galactose degradation I (Leloir pathway)	true	100	0	0	0	GALACTOKIN-RXN GALACTURIDYLYLTRANS-RXN UDPGLUCEPIM-RXN ALDOSE1EPIM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6321|	homotaurine degradation	true	100	0	0	0	RXN-10822 RXN-10823 
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	36	3	0	0	RXN-10835 RXN-10830 RXN-10827 RXN-10828 RXN-17190 RXN-17191 
|PWY-6324|	rebeccamycin biosynthesis	false	0	0	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	0	0	0	
|PWY-6328|	L-lysine degradation X	true	100	0	0	0	LYSDECARBOX-RXN VAGL-RXN RXN-8182 RXN-14724 RXN0-7317 RXN0-7318 
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	25	0	0	0	RXN-8527 
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	0	0	0	0	
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	12	1	0	0	
|PWY-6343|	ferulate degradation	false	33	0	0	0	6.2.1.34-RXN 
|PWY-6344|	L-arginine degradation XIV (oxidative Stickland reaction)	false	33	0	0	0	ORNITHINE-RACEMASE-RXN ORNCARBAMTRANSFER-RXN 
|PWY-6345|	K-252 biosynthesis	false	0	3	0	0	
|PWY-6346|	staurosporine biosynthesis	false	0	0	0	0	
|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN 
|PWY-6373|	acrylate degradation I	true	100	0	0	0	RXN-9958 3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN RXN-10985 RXN-6383 RXN-6384 
|PWY-6375|	desferrioxamine E biosynthesis	false	20	0	0	0	LYSDECARBOX-RXN 
|PWY-6376|	desferrioxamine B biosynthesis	false	20	2	0	0	LYSDECARBOX-RXN 
|PWY-6378|	putrebactin biosynthesis	false	0	0	0	0	
|PWY-6379|	alcaligin biosynthesis	false	0	0	0	0	
|PWY-6381|	bisucaberin biosynthesis	false	20	0	1	0	LYSDECARBOX-RXN 
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	40	0	1	0	GPPSYN-RXN IPPISOM-RXN 
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	true	100	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN DALADALALIG-RXN 6.3.2.7-RXN 6.3.2.10-RXN 
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	true	100	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-6388|	(S,S)-butanediol degradation	false	0	0	0	0	
|PWY-6389|	pyruvate fermentation to (S)-acetoin	true	100	0	1	1	ACETOLACTSYN-RXN RXN-11032 
|PWY-6390|	(S,S)-butanediol biosynthesis	false	0	0	0	0	
|PWY-6391|	meso-butanediol biosynthesis I	false	0	0	0	0	
|PWY-6392|	meso-butanediol biosynthesis II	false	0	1	0	0	
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	11	0	0	0	GALPMUT-RXN UDPGLUCEPIM-RXN 
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	true	100	0	0	0	UDP-ARABINOSE-4-EPIMERASE-RXN 
|PWY-6406|	salicylate biosynthesis I	false	50	0	1	0	ISOCHORSYN-RXN 
|PWY-6407|	yersiniabactin biosynthesis	true	100	0	0	0	RXN-11105 RXN-11113 
|PWY-6408|	pyochelin biosynthesis	false	45	3	0	0	RXN-11113 RXN-19466 
|PWY-6409|	pyoverdine I biosynthesis	false	20	1	0	0	R101-RXN 
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6416|	quinate degradation II	false	66	0	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN QUINATE-5-DEHYDROGENASE-RXN 
|PWY-6419|	shikimate degradation II	false	0	0	0	0	
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	2	0	0	
|PWY-6421|	arsenate detoxification IV (mycothiol)	false	33	0	1	0	3.6.3.16-RXN 
|PWY-6422|	D-arginine degradation	false	0	0	1	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	2	0	0	
|PWY-6430|	thymine degradation	true	100	0	0	0	RXN-11209 RXN-11211 RXN-11210 
|PWY-6454|	vancomycin resistance I	true	100	0	1	1	3.4.13.22-RXN RXN-11298 DLACTDEHYDROGNAD-RXN 
|PWY-6455|	vancomycin resistance II	true	100	0	1	1	3.4.13.22-RXN 5.1.1.18-RXN RXN-11299 
|PWY-6456|	serinol biosynthesis	false	0	1	0	0	
|PWY-6457|	cinnamoyl-CoA biosynthesis	false	50	0	0	0	RXN-2001 
|PWY-6458|	benzoyl-CoA biosynthesis	true	100	0	0	0	RXN-2006 RXN-2002 RXN-2003 
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	0	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	50	0	0	0	RXN-11338 
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	false	0	0	0	0	
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	0	1	0	0	
|PWY-6464|	polyvinyl alcohol degradation	false	0	0	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	false	0	0	0	0	
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	0	0	1	0	
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	true	100	0	0	0	RXN0-6254 
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	25	0	1	0	RXN0-4301 
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	0	0	0	
|PWY-6486|	D-galacturonate degradation II	false	20	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6497|	D-galactarate degradation II	true	66	0	1	1	GALACTARDEHYDRA-RXN 25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6498|	eumelanin biosynthesis	false	0	4	0	0	
|PWY-6499|	D-glucarate degradation II	true	66	0	1	1	25-DIOXOVALERATE-DEHYDROGENASE-RXN GLUCARDEHYDRA-RXN 
|PWY-6501|	D-glucuronate degradation II	false	25	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6502|	8-oxo-(d)GTP detoxification I	true	100	0	0	0	RXN-11396 RXN-11397 
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	0	0	0	
