# gapseq version: 1.2 4a12343
# Sequence DB md5sum: 17e92c9 (2023-12-12, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-6637|	sulfolactate degradation II	false	0	0	0	0	
|PWY-6638|	sulfolactate degradation III	false	33	0	0	0	RXN-11737 
|PWY-6640|	salicylate degradation IV	false	0	0	3	0	
|PWY-6642|	(R)-cysteate degradation	false	33	0	0	0	RXN-11737 
|PWY-6644|	fluoroacetate and fluorothreonine biosynthesis	false	33	1	1	0	RXN-11743 
|PWY-6646|	fluoroacetate degradation	false	0	0	0	0	
|PWY-6648|	rhamnolipid biosynthesis	false	0	0	0	0	
|PWY-6649|	glycolate and glyoxylate degradation III	false	0	2	0	0	
|PWY-6655|	xanthan biosynthesis	false	20	2	1	0	
|PWY-6657|	polyhydroxydecanoate biosynthesis	false	0	1	1	0	
|PWY-6658|	acetan biosynthesis	false	0	4	1	0	
|PWY-6660|	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	false	0	0	1	0	
|PWY-6661|	4-hydroxy-2(1H)-quinolone biosynthesis	false	25	0	0	0	ANTHRANSYN-RXN 
|PWY-6664|	di-myo-inositol phosphate biosynthesis	false	25	1	2	0	
|PWY-6666|	pyocyanin biosynthesis	false	0	0	0	0	
|PWY-6670|	citronellol degradation	false	25	1	1	0	
|PWY-6672|	cis-geranyl-CoA degradation	false	0	5	1	0	
|PWY-6675|	sulfur oxidation IV (intracellular sulfur)	false	0	0	0	0	
|PWY-6677|	thiosulfate oxidation IV (multienzyme complex)	false	0	0	0	0	
|PWY-6679|	jadomycin biosynthesis	false	28	0	0	0	RXN-11975 ACETYL-COA-CARBOXYLTRANSFER-RXN 
|PWY-6682|	dehydrophos biosynthesis	false	0	0	0	0	
|PWY-6683|	assimilatory sulfate reduction III	false	0	0	1	0	
|PWY-6685|	glucosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-6686|	mannosylglucosylglycerate biosynthesis I	false	0	0	0	0	
|PWY-6687|	mannosylglucosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-6690|	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	false	0	0	0	0	
|PWY-6692|	Fe(II) oxidation	false	0	0	1	0	
|PWY-6694|	oxalate degradation I	false	0	0	0	0	
|PWY-6695|	oxalate degradation II	false	0	0	0	0	
|PWY-6696|	oxalate degradation III	false	20	1	0	0	
|PWY-6697|	oxalate degradation IV	true	100	0	0	0	OXALATE-OXIDASE-RXN 
|PWY-6698|	oxalate degradation V	false	0	0	0	0	
|PWY-66|	GDP-L-fucose biosynthesis I (from GDP-D-mannose)	false	0	0	2	0	
|PWY-6700|	queuosine biosynthesis I (de novo)	false	50	0	0	0	RXN0-1321 RXN0-1342 
|PWY-6703|	preQ0 biosynthesis	false	0	0	0	0	
|PWY-6707|	gallate biosynthesis	false	0	1	0	0	
|PWY-6708|	ubiquinol-8 biosynthesis (early decarboxylation)	false	0	0	1	0	
|PWY-6713|	L-rhamnose degradation II	false	14	1	1	0	
|PWY-6714|	L-rhamnose degradation III	false	0	0	1	0	
|PWY-6717|	(1,4)-&beta;-D-xylan degradation	false	50	0	0	0	3.2.1.37-RXN 
|PWY-6718|	sulfoacetaldehyde degradation III	false	0	0	0	0	
|PWY-6720|	toyocamycin biosynthesis	false	0	0	0	0	
|PWY-6721|	sangivamycin biosynthesis	false	0	0	0	0	
|PWY-6722|	candicidin biosynthesis	false	16	0	0	0	RXN0-5055 
|PWY-6728|	methylaspartate cycle	false	21	0	2	0	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN GLUTAMATE-DEHYDROGENASE-RXN ISOCITDEH-RXN 
|PWY-6742|	methane oxidation to methanol II	false	0	0	0	0	
|PWY-6744|	hydrogen production I	false	0	0	0	0	
|PWY-6748|	nitrate reduction VII (denitrification)	false	20	1	2	0	
|PWY-6749|	CMP-legionaminate biosynthesis I	false	30	1	1	0	L-GLN-FRUCT-6-P-AMINOTRANS-RXN RXN-12232 
|PWY-6753|	S-methyl-5'-thioadenosine degradation III	false	0	0	0	0	
|PWY-6754|	S-methyl-5'-thioadenosine degradation I	false	50	0	1	0	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN 
|PWY-6756|	S-methyl-5'-thioadenosine degradation II	false	0	0	0	0	
|PWY-6758|	hydrogen production II	false	0	0	0	0	
|PWY-6759|	hydrogen production III	false	0	0	0	0	
|PWY-6767|	4,4'-diapolycopenedioate biosynthesis	false	11	1	0	0	
|PWY-6769|	rhamnogalacturonan type I degradation I	false	0	1	0	0	
|PWY-6771|	rhamnogalacturonan type I degradation II (bacteria)	false	0	0	0	0	
|PWY-6772|	hydrogen production V	false	0	0	0	0	
|PWY-6773|	1,3-&beta;-D-glucan biosynthesis	false	0	0	0	0	
|PWY-6780|	hydrogen production VI	false	0	0	0	0	
|PWY-6784|	cellulose and hemicellulose degradation (cellulolosome)	false	0	0	0	0	
|PWY-6785|	hydrogen production VIII	false	0	0	0	0	
|PWY-6789|	(1,3)-&beta;-D-xylan degradation	false	0	0	0	0	
|PWY-6790|	L-arabinan degradation	false	0	2	0	0	
|PWY-6795|	diacylglyceryl-N,N,N-trimethylhomoserine biosynthesis	false	0	0	0	0	
|PWY-6805|	cellulose degradation I (cellulosome)	false	0	2	0	0	
|PWY-6806|	carotenoid cleavage	false	0	11	0	0	
|PWY-6808|	dTDP-&alpha;-D-forosamine biosynthesis	false	0	0	1	0	
|PWY-6813|	glucuronoarabinoxylan degradation	false	0	1	0	0	
|PWY-6815|	porphyran degradation	false	0	0	0	0	
|PWY-6816|	agarose degradation	false	0	0	0	0	
|PWY-6817|	&lambda;-carrageenan degradation	false	0	0	0	0	
|PWY-6818|	ornithine lipid biosynthesis	false	0	0	2	0	
|PWY-681|	dibenzothiophene desulfurization	false	0	0	0	0	
|PWY-6821|	&kappa;-carrageenan degradation	false	0	2	0	0	
|PWY-6822|	&iota;-carrageenan degradation	false	0	0	0	0	
|PWY-6823|	molybdopterin biosynthesis	false	33	0	0	0	RXN-8340 RXN-22698 
|PWY-6825|	phosphatidylcholine biosynthesis V	false	0	0	0	0	
|PWY-6826|	phosphatidylcholine biosynthesis VI	false	0	0	0	0	
|PWY-6827|	gellan degradation	false	0	0	0	0	
|PWY-6828|	linezolid resistance	false	0	0	0	0	
|PWY-6831|	pyrrolnitrin biosynthesis	false	0	0	0	0	
|PWY-6832|	2-aminoethylphosphonate degradation II	false	0	0	1	0	
|PWY-6834|	spermidine biosynthesis III	false	0	0	1	0	
|PWY-6839|	2-aminoethylphosphonate biosynthesis	false	0	0	1	0	
|PWY-6853|	ethene biosynthesis II (microbes)	false	0	0	0	0	
|PWY-6854|	ethene biosynthesis III (microbes)	false	0	0	1	0	
|PWY-6863|	pyruvate fermentation to hexanol (engineered)	false	0	0	0	0	
|PWY-6871|	3-methylbutanol biosynthesis (engineered)	false	66	0	0	0	3-ISOPROPYLMALISOM-RXN RXN-8991 3-ISOPROPYLMALDEHYDROG-RXN RXN-7693 
|PWY-6873|	long chain fatty acid ester synthesis (engineered)	false	0	0	0	0	
|PWY-6876|	isopropanol biosynthesis (engineered)	false	0	0	0	0	
|PWY-6883|	pyruvate fermentation to butanol II (engineered)	false	16	0	0	0	RXN-161 
|PWY-6890|	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis I	false	50	0	0	0	PYRIMSYN3-RXN 
|PWY-6891|	thiazole component of thiamine diphosphate biosynthesis II	false	28	0	1	0	DXS-RXN RXN-12621 
|PWY-6892|	thiazole component of thiamine diphosphate biosynthesis I	false	33	0	0	0	DXS-RXN RXN-9787 
|PWY-6893|	thiamine diphosphate biosynthesis II (Bacillus)	false	50	0	1	0	RXN-12610 
|PWY-6894|	thiamine diphosphate biosynthesis I (E. coli)	false	50	0	0	0	RXN-12611 
|PWY-6896|	thiamine diphosphate salvage I	false	0	0	0	0	
|PWY-6898|	thiamine diphosphate salvage III	false	0	0	0	0	
|PWY-6899|	base-degraded thiamine salvage	false	0	0	1	0	
|PWY-6902|	chitin degradation II (Vibrio)	false	50	1	1	0	RXN-12625 RXN-12626 
|PWY-6906|	chitin derivatives degradation	false	50	1	0	0	NAG6PDEACET-RXN GLUCOSAMINE-6-P-DEAMIN-RXN RXN-12629 
|PWY-6907|	thiamine diphosphate biosynthesis III (Staphylococcus)	false	66	0	0	0	RXN-12610 RXNQT-4191 
|PWY-6909|	thiazole component of thiamine diphosphate biosynthesis III	false	0	2	0	0	
|PWY-6910|	hydroxymethylpyrimidine salvage	true	100	0	0	0	OHMETPYRKIN-RXN PYRIMSYN3-RXN 
|PWY-6915|	pentalenolactone biosynthesis	false	0	0	0	0	
|PWY-6919|	neopentalenoketolactone and pentalenate biosynthesis	false	0	0	0	0	
|PWY-6923|	ricinine degradation	false	0	1	0	0	
|PWY-6932|	selenate reduction	false	0	3	0	0	
|PWY-6938-1|	NADH repair (prokaryotes)	true	100	0	1	1	RXN-12752 RXN0-6727 
|PWY-6941|	styrene degradation	false	0	0	0	0	
|PWY-6942|	dTDP-D-desosamine biosynthesis	false	0	0	1	0	
|PWY-6943|	testosterone and androsterone degradation to androstendione (aerobic)	false	0	0	0	0	
|PWY-6944|	androstenedione degradation I (aerobic)	false	8	2	0	0	
|PWY-6945|	cholesterol degradation to androstenedione I (cholesterol oxidase)	false	11	2	1	0	
|PWY-6946|	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	false	9	2	1	0	
|PWY-6948|	sitosterol degradation to androstenedione	false	0	10	0	0	
|PWY-6952|	glycerophosphodiester degradation	false	0	0	0	0	
|PWY-6953|	dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	false	0	0	1	0	
|PWY-6955|	lincomycin A biosynthesis	false	12	3	0	0	
|PWY-6959|	L-ascorbate degradation V	false	0	0	0	0	
|PWY-6961|	L-ascorbate degradation II (bacterial, aerobic)	false	0	0	0	0	
|PWY-6964|	ammonia assimilation cycle II	false	50	0	0	0	GLUTAMINESYN-RXN 
|PWY-6965|	methylamine degradation II	false	0	0	0	0	
|PWY-6966|	methanol oxidation to formaldehyde I	false	0	0	0	0	
|PWY-6967|	methylamine degradation I	false	0	0	0	0	
|PWY-6968|	trimethylamine degradation	false	0	0	0	0	
|PWY-6969|	TCA cycle V (2-oxoglutarate synthase)	false	33	0	2	0	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN 
|PWY-6971|	oleandomycin biosynthesis	false	0	0	0	0	
|PWY-6972|	oleandomycin activation/inactivation	false	33	0	0	0	TRANS-RXN-220 
|PWY-6973|	dTDP-&alpha;-D-olivose, dTDP-&alpha;-D-oliose and dTDP-&alpha;-D-mycarose biosynthesis	false	0	0	3	0	
|PWY-6974|	dTDP-&beta;-L-olivose biosynthesis	false	0	0	1	0	
|PWY-6976|	dTDP-&beta;-L-mycarose biosynthesis	false	14	1	1	0	
|PWY-6978|	plastoquinol-9 biosynthesis II	false	0	2	0	0	
|PWY-6983|	threo-tetrahydrobiopterin biosynthesis	false	0	0	0	0	
|PWY-6984|	lipoate salvage II	false	0	0	0	0	
|PWY-6986|	alginate degradation	false	16	1	0	0	
|PWY-6987|	lipoate biosynthesis and incorporation III (Bacillus)	false	0	0	1	0	
|PWY-6989|	(S)-camphor degradation	false	0	3	0	0	
|PWY-6992|	1,5-anhydrofructose degradation	false	40	0	1	0	MANNPISOM-RXN PGLUCISOM-RXN 
|PWY-6993|	nicotine degradation II (pyrrolidine pathway)	false	0	0	0	0	
|PWY-6994|	L-pyrrolysine biosynthesis	false	0	2	0	0	
|PWY-6995|	5-hydroxymethylfurfural degradation	false	12	1	0	0	
|PWY-6996|	daidzin and daidzein degradation	false	40	1	0	0	RXN-11640 
|PWY-6997|	furfural degradation	false	0	2	0	0	
|PWY-6998|	CDP-D-arabitol biosynthesis	false	0	0	0	0	
|PWY-6999|	theophylline degradation	false	0	3	0	0	
|PWY-7002|	4-hydroxyacetophenone degradation	false	0	0	1	0	
|PWY-7006|	4-amino-3-hydroxybenzoate degradation	false	0	0	1	0	
|PWY-7007|	methyl ketone biosynthesis (engineered)	false	0	2	0	0	
|PWY-7008|	2-hydroxybiphenyl degradation	false	0	0	1	0	
|PWY-7009|	2,2'-dihydroxybiphenyl degradation	false	20	2	0	0	
|PWY-7010|	2-propylphenol degradation	false	0	0	0	0	
|PWY-7011|	2-isopropylphenol degradation	false	0	0	0	0	
|PWY-7013|	(S)-propane-1,2-diol degradation	false	60	0	1	0	PTAALT-RXN RXN-13198 PROPKIN-RXN 
|PWY-7014|	paromamine biosynthesis I	false	0	0	0	0	
|PWY-7015|	ribostamycin biosynthesis	false	0	0	0	0	
|PWY-7016|	neomycin biosynthesis	false	20	1	0	0	
|PWY-7018|	paromomycin biosynthesis	false	0	0	0	0	
|PWY-7019|	butirosin biosynthesis	false	14	1	0	0	
|PWY-701|	L-methionine degradation II	false	0	0	0	0	
|PWY-7022|	paromamine biosynthesis II	false	0	0	0	0	
|PWY-7025|	gentamicin biosynthesis	false	0	8	0	0	
|PWY-7026|	terminal olefins biosynthesis I	false	0	0	0	0	
|PWY-7027|	hentriaconta-3,6,9,12,15,19,22,25,28-nonaene biosynthesis	false	0	0	0	0	
|PWY-7028|	UDP-N,N'-diacetylbacillosamine biosynthesis	false	33	0	3	1	RXN-13252 
|PWY-7029|	terminal olefins biosynthesis II	false	0	0	0	0	
|PWY-7031|	protein N-glycosylation (bacterial)	false	14	1	0	0	
|PWY-7032|	alkane biosynthesis I	false	0	0	0	0	
|PWY-7036|	very long chain fatty acid biosynthesis II	false	0	8	0	0	
|PWY-7037|	protein O-glycosylation (Neisseria)	false	25	2	0	0	
|PWY-7040|	violacein biosynthesis	false	0	0	0	0	
|PWY-7044|	5-nitroanthranilate degradation	false	0	0	0	0	
|PWY-7045|	mithramycin biosynthesis	false	12	1	0	0	RXN-13383 
|PWY-7046|	4-coumarate degradation (anaerobic)	false	0	0	1	0	
|PWY-7050|	icosapentaenoate biosynthesis IV (bacteria)	false	0	0	0	0	
|PWY-7052|	cyanophycin metabolism	false	0	0	2	0	
|PWY-7054|	N-acetylglutaminylglutamine amide biosynthesis	false	0	0	0	0	
|PWY-7072|	hopanoid biosynthesis (bacteria)	false	15	2	2	0	
|PWY-7077|	N-acetyl-D-galactosamine degradation	false	40	0	1	0	3.5.1.80-RXN TAGAKIN-RXN 
|PWY-7081|	4-aminophenol degradation	false	0	2	0	0	
|PWY-7085|	triethylamine degradation	false	0	5	0	0	
|PWY-7087|	2-methylisoborneol biosynthesis	false	0	0	0	0	
|PWY-7090|	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	false	0	0	0	0	
|PWY-7094|	fatty acid salvage	false	0	0	1	0	
|PWY-7096|	triclosan resistance	false	0	0	0	0	
|PWY-7097|	vanillin and vanillate degradation I	false	0	0	1	0	
|PWY-7098|	vanillin and vanillate degradation II	false	0	0	1	0	
|PWY-7100|	spinosyn biosynthesis	false	4	1	1	0	
|PWY-7102|	bisabolene biosynthesis (engineered)	false	0	3	0	0	
|PWY-7104|	dTDP-&beta;-L-megosamine biosynthesis	false	0	0	1	0	
|PWY-7106|	erythromycin D biosynthesis	false	0	0	0	0	
|PWY-7108|	erythromycin A biosynthesis	false	0	0	0	0	
|PWY-7109|	megalomicin A biosynthesis	false	0	0	0	0	
|PWY-7111|	pyruvate fermentation to isobutanol (engineered)	false	60	0	0	0	ACETOLACTREDUCTOISOM-RXN DIHYDROXYISOVALDEHYDRAT-RXN RXN-7657 
|PWY-7126|	ethene biosynthesis IV (engineered)	false	33	0	0	0	GLUTAMATE-DEHYDROGENASE-RXN 
|PWY-7127|	CDP-D-mannitol biosynthesis	false	0	0	0	0	
|PWY-7128|	nicotine degradation III (VPP pathway)	false	11	1	0	0	
|PWY-7130|	L-glucose degradation	false	0	3	0	0	
|PWY-7131|	CMP-legionaminate biosynthesis II	false	0	0	0	0	
|PWY-7136|	&beta; myrcene degradation	false	0	0	0	0	
|PWY-7147|	8-amino-7-oxononanoate biosynthesis II	false	0	0	1	0	
|PWY-7153|	grixazone biosynthesis	false	37	1	2	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-7159|	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	false	0	0	2	0	
|PWY-7165|	L-ascorbate biosynthesis VIII (engineered pathway)	false	50	1	0	0	1.1.1.274-RXN RXN0-7020 
|PWY-7167|	choline degradation III	true	100	0	0	0	RXN-13946 
|PWY-7174|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II	false	20	1	1	0	
|PWY-7175|	nostoxanthin biosynthesis	false	0	0	0	0	
|PWY-7176|	UTP and CTP de novo biosynthesis	false	66	0	0	0	RXN-12002 CTPSYN-RXN 
|PWY-7177|	UTP and CTP dephosphorylation II	false	33	0	2	0	CTPSYN-RXN 
|PWY-7178|	D-xylose degradation to ethylene glycol (engineered)	false	25	0	0	0	XYLONATE-DEHYDRATASE-RXN 
|PWY-7179|	purine deoxyribonucleosides degradation I	false	75	0	0	0	DEOXYINOPHOSPHOR-RXN DEOXYGUANPHOSPHOR-RXN DEOXYADENPHOSPHOR-RXN 
|PWY-7180|	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	false	33	0	0	0	DEOXYRIBOSE-P-ALD-RXN 
|PWY-7181|	pyrimidine deoxyribonucleosides degradation	false	66	0	0	0	URA-PHOSPH-RXN THYM-PHOSPH-RXN 
|PWY-7183|	pyrimidine nucleobases salvage I	true	100	0	0	0	URACIL-PRIBOSYLTRANS-RXN 
|PWY-7184|	pyrimidine deoxyribonucleotides de novo biosynthesis I	false	11	0	1	0	DTMPKI-RXN 
|PWY-7185|	UTP and CTP dephosphorylation I	false	14	0	0	0	CTPSYN-RXN 
|PWY-7187|	pyrimidine deoxyribonucleotides de novo biosynthesis II	false	14	0	2	0	DTMPKI-RXN 
|PWY-7193|	pyrimidine ribonucleosides salvage I	true	66	0	1	1	URIDINEKIN-RXN CYTIKIN-RXN 
|PWY-7195|	pyrimidine ribonucleosides salvage III	false	0	0	1	0	
|PWY-7197|	pyrimidine deoxyribonucleotide phosphorylation	false	50	0	0	0	DTMPKI-RXN RXN-7913 
|PWY-7199|	pyrimidine deoxyribonucleosides salvage	false	40	0	0	0	DURIDKI-RXN THYKI-RXN 
|PWY-7205|	CMP phosphorylation	false	50	0	0	0	RXN-11832 
|PWY-7206|	pyrimidine deoxyribonucleotides dephosphorylation	false	0	0	0	0	
|PWY-7210|	pyrimidine deoxyribonucleotides biosynthesis from CTP	false	25	0	1	1	DTMPKI-RXN DCMP-DEAMINASE-RXN 
|PWY-721|	3-methylquinoline degradation	false	0	4	0	0	
|PWY-7216|	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered)	false	20	0	0	0	RXN-5901 
|PWY-7219|	adenosine ribonucleotides de novo biosynthesis	false	66	0	0	0	ADENYLOSUCCINATE-SYNTHASE-RXN AMPSYN-RXN 
|PWY-7220|	adenosine deoxyribonucleotides de novo biosynthesis II	false	0	0	2	0	
|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	false	25	0	0	0	GMP-SYN-GLUT-RXN 
|PWY-7222|	guanosine deoxyribonucleotides de novo biosynthesis II	false	0	0	2	0	
|PWY-7224|	purine deoxyribonucleosides salvage	false	33	0	0	0	DEOXYGUANOSINE-KINASE-RXN DEOXYADENOSINE-KINASE-RXN 
|PWY-7226|	guanosine deoxyribonucleotides de novo biosynthesis I	false	0	0	0	0	
|PWY-7227|	adenosine deoxyribonucleotides de novo biosynthesis I	false	0	0	0	0	
|PWY-722|	nicotinate degradation I	false	0	0	0	0	
|PWY-7236|	mycocyclosin biosynthesis	false	0	0	0	0	
|PWY-7241|	myo-inositol degradation II	false	0	0	0	0	
|PWY-7242|	D-fructuronate degradation	false	0	0	0	0	
|PWY-7246|	pectin degradation I	false	0	0	0	0	
|PWY-7247|	&beta;-D-glucuronide and D-glucuronate degradation	false	0	0	0	0	
|PWY-7248|	pectin degradation II	false	0	0	0	0	
|PWY-7250|	[2Fe-2S] iron-sulfur cluster biosynthesis	false	20	5	0	0	RXN-14385 RXN-15881 
|PWY-7254|	TCA cycle VII (acetate-producers)	false	33	0	1	0	ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN ISOCITDEH-RXN 
|PWY-7255|	ergothioneine biosynthesis I (bacteria)	false	0	0	0	0	
|PWY-7274|	D-cycloserine biosynthesis	false	33	0	0	0	SERINE-O-ACETTRAN-RXN RXN-14458 
|PWY-7275|	L-homophenylalanine biosynthesis	false	40	2	0	0	RXN-14463 RXN-14464 
|PWY-7287|	novobiocin biosynthesis	false	0	0	0	0	
|PWY-7289|	L-cysteine biosynthesis V (mycobacteria)	false	0	0	0	0	
|PWY-7290|	Escherichia coli serotype O:86 O antigen biosynthesis	false	37	1	1	0	RXN-14572 GLCNACPTRANS-RXN 
|PWY-7294|	D-xylose degradation IV	false	28	1	1	0	XYLONATE-DEHYDRATASE-RXN 
|PWY-7301|	dTDP-4-O-demethyl-&beta;-L-noviose biosynthesis	false	0	0	0	0	
|PWY-7303|	4-hydroxy-3-prenylbenzoate biosynthesis	false	0	0	0	0	
|PWY-7304|	3-amino-4,7-dihydroxy-coumarin biosynthesis	false	0	2	0	0	
|PWY-7308|	acrylonitrile degradation I	false	0	0	0	0	
|PWY-7309|	acrylonitrile degradation II	false	0	0	0	0	
|PWY-7310|	D-glucosaminate degradation	false	0	1	0	0	
|PWY-7312|	dTDP-&beta;-D-fucofuranose biosynthesis	false	0	0	0	0	
|PWY-7315|	dTDP-N-acetylthomosamine biosynthesis	false	0	0	0	0	
|PWY-7316|	dTDP-N-acetylviosamine biosynthesis	false	0	0	1	0	
|PWY-7318|	dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-glucose biosynthesis	false	0	0	1	0	
|PWY-7330|	UDP-N-acetyl-&beta;-L-fucosamine biosynthesis	false	0	0	0	0	
|PWY-7331|	UDP-N-acetyl-&beta;-L-quinovosamine biosynthesis	false	0	0	0	0	
|PWY-7333|	UDP-N-acetyl-&alpha;-D-fucosamine biosynthesis	false	50	0	0	0	RXN-13252 
|PWY-7334|	UDP-N-acetyl-&alpha;-D-quinovosamine biosynthesis	false	50	0	0	0	RXN-13252 
|PWY-7335|	UDP-N-acetyl-&alpha;-D-mannosaminouronate biosynthesis	false	0	0	0	0	
|PWY-7336|	UDP-N-acetyl-&alpha;-D-galactosaminuronate biosynthesis	false	0	0	0	0	
|PWY-7343|	UDP-&alpha;-D-glucose biosynthesis	false	50	0	0	0	PHOSPHOGLUCMUT-RXN 
|PWY-7344|	UDP-&alpha;-D-galactose biosynthesis	true	100	0	0	0	UDPGLUCEPIM-RXN 
|PWY-7346|	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)	false	0	0	0	0	
|PWY-7347|	sucrose biosynthesis III	false	33	0	0	0	PGLUCISOM-RXN 
|PWY-7352|	daunorubicin biosynthesis	false	5	0	0	0	RXN-14846 
|PWY-7354|	aclacinomycin biosynthesis	false	7	0	0	0	RXN-14846 
|PWY-7355|	doxorubicin biosynthesis	false	0	0	0	0	
|PWY-7356|	thiamine diphosphate salvage IV (yeast)	false	71	0	1	0	OHMETPYRKIN-RXN THIAZOLSYN3-RXN THI-P-SYN-RXN RXNQT-4191 PYRIMSYN3-RXN 
|PWY-7367|	phosphatidylcholine resynthesis via glycerophosphocholine	false	0	0	0	0	
|PWY-7369|	thiamine triphosphate metabolism	false	0	1	0	0	
|PWY-7371|	1,4-dihydroxy-6-naphthoate biosynthesis II	false	0	0	1	0	
|PWY-7372|	demethylmenaquinol-6 biosynthesis II	false	0	0	0	0	
|PWY-7374|	1,4-dihydroxy-6-naphthoate biosynthesis I	false	0	0	1	0	
|PWY-7376|	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	false	0	0	1	0	
|PWY-7377|	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	false	0	0	0	0	
|PWY-7378|	aminopropanol phosphate biosynthesis II	false	33	1	0	0	THREODEHYD-RXN 
|PWY-7380|	biotin biosynthesis from 8-amino-7-oxononanoate II	false	0	0	1	0	
|PWY-7385|	1,3-propanediol biosynthesis (engineered)	false	66	1	0	0	6PFRUCTPHOS-RXN F16ALDOLASE-RXN 1.1.1.8-RXN RXN0-6487 PGLUCISOM-RXN 
|PWY-7387|	hypotaurine degradation	false	0	0	0	0	
|PWY-7391|	isoprene biosynthesis II (engineered)	false	12	1	2	0	
|PWY-7394|	urate conversion to allantoin II	false	0	0	1	0	
|PWY-7395|	D-galactosamine and N-acetyl-D-galactosamine degradation	false	50	0	0	0	3.5.1.80-RXN TAGAKIN-RXN 
|PWY-7396|	butanol and isobutanol biosynthesis (engineered)	false	62	2	0	0	RXN-14986 RXN-161 RXN-7657 
|PWY-7398|	coumarins biosynthesis (engineered)	false	0	4	0	0	
|PWY-7399|	methylphosphonate degradation II	false	0	0	0	0	
|PWY-7400|	L-arginine biosynthesis IV (archaea)	false	44	5	0	0	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN ORNCARBAMTRANSFER-RXN CARBPSYN-RXN 
|PWY-7403|	tetramethylpyrazine degradation	false	0	2	0	0	
|PWY-7405|	aurachin RE biosynthesis	false	40	1	0	0	RXN-15021 
|PWY-7407|	aurachin A, B, C and D biosynthesis	false	11	0	0	0	RXN-15021 
|PWY-7412|	mycinamicin biosynthesis	false	0	0	0	0	
|PWY-7413|	dTDP-6-deoxy-&alpha;-D-allose biosynthesis	false	0	0	1	0	
|PWY-7414|	dTDP-&alpha;-D-mycaminose biosynthesis	false	0	0	0	0	
|PWY-7415|	tylosin biosynthesis	false	0	0	0	0	
|PWY-7419|	FR-900098 and FR-33289 antibiotics biosynthesis	false	0	3	0	0	
|PWY-741|	p-cymene degradation to p-cumate	false	0	0	1	0	
|PWY-7421|	narbomycin, pikromycin and novapikromycin biosynthesis	false	0	0	0	0	
|PWY-7422|	methymycin, neomethymycin and novamethymycin biosynthesis	false	0	0	0	0	
|PWY-7425|	2-chloroacrylate degradation I	false	0	0	1	0	
|PWY-7428|	2-chloroacrylate degradation II	false	0	0	1	0	
|PWY-7429|	arsenite to oxygen electron transfer (via azurin)	false	0	1	0	0	
|PWY-7431|	aromatic biogenic amine degradation (bacteria)	false	0	3	0	0	
|PWY-7439|	dTDP-&beta;-L-evernitrose biosynthesis	false	0	1	0	0	
|PWY-743|	thiocyanate degradation II	false	0	0	0	0	
|PWY-7440|	dTDP-&beta;-L-4-epi-vancosamine biosynthesis	false	0	0	1	0	
|PWY-7441|	polymyxin A biosynthesis	false	0	0	0	0	
|PWY-7446|	sulfoquinovose degradation I	false	0	0	1	0	
|PWY-7447|	2-aminoethylphosphonate degradation III	false	0	0	0	0	
|PWY-7456|	&beta;-(1,4)-mannan degradation	false	28	0	4	0	PHOSMANMUT-RXN MANNPISOM-RXN 
|PWY-7457|	sulfite oxidation V (SoeABC)	false	0	0	0	0	
|PWY-7459|	kojibiose degradation	false	0	0	0	0	
|PWY-7462|	3,3'-disulfanediyldipropannoate degradation	false	0	0	0	0	
|PWY-7465|	3,3'-thiodipropanoate degradation	false	25	1	0	0	
|PWY-7467|	UDP-2-acetamido-4-amino-2,4,6-trideoxy-&alpha;-D-galactose biosynthesis	true	100	0	0	0	RXN-13252 RXN-15376 
|PWY-7469|	gentisate degradation II	false	0	0	1	0	
|PWY-7470|	phosphatidylcholine biosynthesis VII	false	0	0	0	0	
|PWY-7471|	D-carnitine degradation I	false	0	1	0	0	
|PWY-7472|	D-carnitine degradation II	false	0	0	1	0	
